layer,stream,head,band,theta_k,C_k,S_k,rho,sigma1_sq,sigma2_sq,var_ratio,rope_var_rho0,rope_var_full
8,Q,13,55,3.651741273e-04,0.666452,0.618679,-0.254137,4.670091e-01,3.951656e-01,1.181806,4.550275e-01,5.225713e-01
8,Q,13,56,3.162277660e-04,0.742743,0.562238,-0.419664,3.647137e-01,7.369408e-01,0.494902,4.125928e-01,5.349177e-01
8,Q,13,57,2.738419634e-04,0.802978,0.504661,-0.028722,6.714031e-01,3.838711e-01,1.749033,6.430781e-01,6.504366e-01
8,Q,13,58,2.371373706e-04,0.849905,0.448857,-0.081801,4.021192e-01,2.965419e-01,1.356028,3.941959e-01,4.068750e-01
8,Q,13,59,2.053525026e-04,0.886105,0.396526,-0.013826,3.116211e-01,4.800774e-01,0.649106,3.212142e-01,3.233347e-01
8,Q,13,60,1.778279410e-04,0.913831,0.348535,0.304431,5.555589e-01,4.927250e-01,1.127523,5.528518e-01,4.973378e-01
8,Q,13,61,1.539926526e-04,0.934951,0.305203,0.313127,3.868448e-01,4.053936e-01,0.954245,3.874481e-01,3.496025e-01
8,Q,13,62,1.333521432e-04,0.950977,0.266509,-0.089560,3.201859e-01,8.395077e-01,0.381397,3.329154e-01,3.452902e-01
8,Q,13,63,1.154781985e-04,0.963100,0.232234,-0.209612,5.396063e-01,3.431980e-01,1.572289,5.359826e-01,5.569311e-01
8,Q,14,0,1.000000000e+00,-0.000141,-0.000114,-0.005383,1.268253e-01,1.267150e-01,1.000870,1.267701e-01,1.267701e-01
8,Q,14,1,8.659643234e-01,-0.000513,0.000381,-0.207120,2.853888e-01,3.573701e-01,0.798581,3.213979e-01,3.214232e-01
8,Q,14,2,7.498942093e-01,-0.000302,-0.000091,-0.235209,8.804340e-02,5.706288e-02,1.542919,7.254847e-02,7.254695e-02
8,Q,14,3,6.493816316e-01,-0.000082,0.000691,-0.017067,1.918534e-01,3.034339e-01,0.632274,2.476483e-01,2.476511e-01
8,Q,14,4,5.623413252e-01,-0.000657,0.000585,0.267556,2.720750e-01,2.845165e-01,0.956271,2.782999e-01,2.782563e-01
8,Q,14,5,4.869675252e-01,-0.000345,0.000973,0.519408,3.690963e-01,4.606016e-01,0.801335,4.148647e-01,4.146564e-01
8,Q,14,6,4.216965034e-01,-0.000354,-0.000042,-0.121240,2.007896e-01,2.515087e-01,0.798341,2.261581e-01,2.261570e-01
8,Q,14,7,3.651741273e-01,0.000207,0.000125,0.094293,1.667003e-01,2.259681e-01,0.737716,1.963281e-01,1.963258e-01
8,Q,14,8,3.162277660e-01,0.000501,0.000498,0.041103,5.676427e-01,3.864018e-01,1.469048,4.770676e-01,4.770580e-01
8,Q,14,9,2.738419634e-01,-0.000581,0.001707,-0.374708,3.033602e-01,2.315421e-01,1.310173,2.674303e-01,2.675998e-01
8,Q,14,10,2.371373706e-01,-0.000989,0.001734,0.307992,5.146156e-01,4.075833e-01,1.262602,4.610465e-01,4.608019e-01
8,Q,14,11,2.053525026e-01,-0.000937,0.000196,0.128353,2.725747e-01,4.418090e-01,0.616952,3.572712e-01,3.572624e-01
8,Q,14,12,1.778279410e-01,-0.000637,0.000035,0.219366,3.888919e-01,3.608627e-01,1.077673,3.748684e-01,3.748655e-01
8,Q,14,13,1.539926526e-01,0.000591,0.002928,-0.146633,4.238102e-01,5.097670e-01,0.831380,4.667632e-01,4.669628e-01
8,Q,14,14,1.333521432e-01,-0.000775,0.000062,-0.006408,4.453363e-01,3.277220e-01,1.358884,3.864836e-01,3.864837e-01
8,Q,14,15,1.154781985e-01,0.001777,0.002740,0.417693,4.045776e-01,3.762346e-01,1.075333,3.904313e-01,3.899848e-01
8,Q,14,16,1.000000000e-01,0.002108,0.001763,0.022914,3.836071e-01,4.419604e-01,0.867967,4.127223e-01,4.127056e-01
8,Q,14,17,8.659643234e-02,0.000356,0.005570,-0.003615,5.142549e-01,4.760638e-01,1.080223,4.951661e-01,4.951761e-01
8,Q,14,18,7.498942093e-02,-0.002202,0.000644,0.282848,5.668222e-01,6.616466e-01,0.856684,6.143388e-01,6.142272e-01
8,Q,14,19,6.493816316e-02,0.002888,0.005838,-0.114855,4.198549e-01,3.611932e-01,1.162411,3.906088e-01,3.908699e-01
8,Q,14,20,5.623413252e-02,-0.004023,0.006479,-0.327995,7.125311e-01,5.062932e-01,1.407349,6.089973e-01,6.102738e-01
8,Q,14,21,4.869675252e-02,-0.005259,0.004912,-0.197820,4.054726e-01,8.306713e-01,0.488126,6.191899e-01,6.197539e-01
8,Q,14,22,4.216965034e-02,-0.000137,0.011576,-0.091462,6.636212e-01,7.476902e-01,0.887562,7.056614e-01,7.064073e-01
8,Q,14,23,3.651741273e-02,-0.006439,0.004164,0.112244,5.222187e-01,7.517640e-01,0.694658,6.377304e-01,6.374375e-01
8,Q,14,24,3.162277660e-02,-0.005526,0.013351,0.033732,5.276483e-01,5.040012e-01,1.046919,5.157594e-01,5.155272e-01
8,Q,14,25,2.738419634e-02,-0.007252,0.003401,0.221914,8.249747e-01,5.648723e-01,1.460462,6.939803e-01,6.934652e-01
8,Q,14,26,2.371373706e-02,0.002145,0.020309,0.091432,6.517816e-01,4.092939e-01,1.592454,5.307979e-01,5.298388e-01
8,Q,14,27,2.053525026e-02,0.007325,0.021056,0.147533,5.717808e-01,3.166195e-01,1.805893,4.451347e-01,4.438129e-01
8,Q,14,28,1.778279410e-02,-0.007991,0.025063,0.050651,6.320640e-01,3.292661e-01,1.919615,4.794552e-01,4.788761e-01
8,Q,14,29,1.539926526e-02,0.003815,0.000527,0.101264,5.064254e-01,4.863014e-01,1.041382,4.964018e-01,4.963753e-01
8,Q,14,30,1.333521432e-02,-0.017483,0.024473,0.052614,6.761913e-01,7.796386e-01,0.867314,7.288192e-01,7.278843e-01
8,Q,14,31,1.154781985e-02,-0.004186,0.041912,-0.166335,9.368458e-01,4.478753e-01,2.091756,6.913372e-01,6.958531e-01
8,Q,14,32,1.000000000e-02,-0.003392,0.048624,-0.005320,5.365119e-01,6.438034e-01,0.833347,5.903396e-01,5.904917e-01
8,Q,14,33,8.659643234e-03,-0.022692,0.045249,-0.069808,5.818920e-01,5.185453e-01,1.122162,5.494999e-01,5.512350e-01
8,Q,14,34,7.498942093e-03,-0.021037,0.007504,-0.081436,4.012478e-01,6.571974e-01,0.610544,5.319148e-01,5.322286e-01
8,Q,14,35,6.493816316e-03,0.037170,0.033903,0.080505,3.461684e-01,7.363077e-01,0.470141,5.339873e-01,5.326093e-01
8,Q,14,36,5.623413252e-03,-0.037860,0.065093,0.268016,4.392675e-01,6.240492e-01,0.703899,5.351562e-01,5.260220e-01
8,Q,14,37,4.869675252e-03,0.044471,0.027461,-0.358906,3.394823e-01,1.466613e+00,0.231474,8.779855e-01,8.849399e-01
8,Q,14,38,4.216965034e-03,-0.058139,0.058002,0.149096,5.966698e-01,4.602448e-01,1.296418,5.244915e-01,5.199597e-01
8,Q,14,39,3.651741273e-03,0.045170,0.115920,0.337119,1.013807e+00,4.740473e-01,2.138620,7.561174e-01,7.290261e-01
8,Q,14,40,3.162277660e-03,0.029071,0.005782,-0.120327,6.548970e-01,4.903759e-01,1.335500,5.750278e-01,5.754221e-01
8,Q,14,41,2.738419634e-03,-0.087176,0.069373,0.674705,8.327214e-01,1.287950e-01,6.465479,4.500755e-01,4.347468e-01
8,Q,14,42,2.371373706e-03,-0.029757,0.201586,0.087105,6.178945e-01,7.715689e-01,0.800829,6.970181e-01,6.848941e-01
8,Q,14,43,2.053525026e-03,0.100528,0.181971,0.095838,6.007401e-01,5.863743e-01,1.024499,5.942793e-01,5.839286e-01
8,Q,14,44,1.778279410e-03,0.115461,0.063392,0.093300,6.712990e-01,6.908097e-01,0.971757,6.799280e-01,6.759003e-01
8,Q,14,45,1.539926526e-03,0.003861,0.000053,0.062540,5.221881e-01,5.605530e-01,0.931559,5.412965e-01,5.412947e-01
8,Q,14,46,1.333521432e-03,-0.134071,0.058145,0.173157,7.209590e-01,4.346629e-01,1.658663,5.586190e-01,5.529828e-01
8,Q,14,47,1.154781985e-03,-0.211624,0.207453,-0.073270,5.822677e-01,6.822438e-01,0.853460,6.428344e-01,6.524147e-01
8,Q,14,48,1.000000000e-03,-0.199597,0.385077,-0.226078,6.910714e-01,6.723438e-01,1.027854,6.798386e-01,7.391806e-01
8,Q,14,49,8.659643234e-04,-0.111657,0.540910,-0.059830,6.848475e-01,5.350701e-01,1.279921,6.015970e-01,6.211875e-01
8,Q,14,50,7.498942093e-04,0.022292,0.650353,0.203854,7.799731e-01,6.287158e-01,1.240581,7.060304e-01,6.131903e-01
8,Q,14,51,6.493816316e-04,0.173724,0.709245,0.155005,5.222477e-01,4.986265e-01,1.047372,5.124889e-01,4.563881e-01
8,Q,14,52,5.623413252e-04,0.322370,0.724679,0.218230,6.560860e-01,4.530066e-01,1.448292,5.872796e-01,5.010628e-01
8,Q,14,53,4.869675252e-04,0.456647,0.707750,0.003433,4.509703e-01,5.587738e-01,0.807071,4.802580e-01,4.790382e-01
8,Q,14,54,4.216965034e-04,0.571593,0.669410,-0.086522,4.937934e-01,4.634054e-01,1.065575,4.872842e-01,5.149902e-01
8,Q,14,55,3.651741273e-04,0.666452,0.618679,-0.242571,6.819495e-01,6.375703e-01,1.069607,6.745482e-01,7.735047e-01
8,Q,14,56,3.162277660e-04,0.742743,0.562238,-0.342018,5.912347e-01,7.725982e-01,0.765255,6.145632e-01,7.445283e-01
8,Q,14,57,2.738419634e-04,0.802978,0.504661,0.018101,5.911972e-01,6.362003e-01,0.929263,5.956305e-01,5.900284e-01
8,Q,14,58,2.371373706e-04,0.849905,0.448857,-0.022784,6.003671e-01,5.129168e-01,1.170496,5.938041e-01,5.994791e-01
8,Q,14,59,2.053525026e-04,0.886105,0.396526,-0.069832,4.688802e-01,9.126949e-01,0.513732,4.941542e-01,5.122684e-01
8,Q,14,60,1.778279410e-04,0.913831,0.348535,0.020963,6.211101e-01,8.432925e-01,0.736530,6.306828e-01,6.253950e-01
8,Q,14,61,1.539926526e-04,0.934951,0.305203,0.129715,5.568906e-01,5.265078e-01,1.057706,5.559024e-01,5.344654e-01
8,Q,14,62,1.333521432e-04,0.950977,0.266509,-0.163552,4.278942e-01,9.035813e-01,0.473554,4.395541e-01,4.666573e-01
8,Q,14,63,1.154781985e-04,0.963100,0.232234,-0.338445,6.908059e-01,6.848402e-01,1.008711,6.906958e-01,7.447571e-01
8,Q,15,0,1.000000000e+00,-0.000141,-0.000114,-0.235701,4.789904e-01,1.445656e-01,3.313309,3.117544e-01,3.117473e-01
8,Q,15,1,8.659643234e-01,-0.000513,0.000381,-0.097234,6.200090e-01,7.291955e-01,0.850264,6.746303e-01,6.746552e-01
8,Q,15,2,7.498942093e-01,-0.000302,-0.000091,-0.014951,5.287638e-01,3.609756e-01,1.464819,4.448444e-01,4.448438e-01
8,Q,15,3,6.493816316e-01,-0.000082,0.000691,-0.239397,5.304451e-01,4.925627e-01,1.076909,5.115024e-01,5.115870e-01
8,Q,15,4,5.623413252e-01,-0.000657,0.000585,-0.021215,3.777640e-01,3.401776e-01,1.110491,3.589585e-01,3.589629e-01
8,Q,15,5,4.869675252e-01,-0.000345,0.000973,-0.153350,4.343375e-01,3.836305e-01,1.132177,4.089752e-01,4.090362e-01
8,Q,15,6,4.216965034e-01,-0.000354,-0.000042,0.143557,2.022354e-01,1.648001e-01,1.227156,1.835111e-01,1.835122e-01
8,Q,15,7,3.651741273e-01,0.000207,0.000125,0.078521,5.709726e-01,6.582221e-01,0.867447,6.145883e-01,6.145823e-01
8,Q,15,8,3.162277660e-01,0.000501,0.000498,0.238130,5.355288e-01,4.365246e-01,1.226801,4.860515e-01,4.859942e-01
8,Q,15,9,2.738419634e-01,-0.000581,0.001707,-0.080812,5.933674e-01,4.321160e-01,1.373167,5.126949e-01,5.127647e-01
8,Q,15,10,2.371373706e-01,-0.000989,0.001734,-0.144682,3.796117e-01,6.009689e-01,0.631666,4.903998e-01,4.905196e-01
8,Q,15,11,2.053525026e-01,-0.000937,0.000196,0.009985,7.053339e-01,7.952278e-01,0.886958,7.503230e-01,7.503216e-01
8,Q,15,12,1.778279410e-01,-0.000637,0.000035,0.136572,4.431853e-01,5.661546e-01,0.782799,5.047091e-01,5.047067e-01
8,Q,15,13,1.539926526e-01,0.000591,0.002928,-0.152802,4.477990e-01,6.174029e-01,0.725295,5.325509e-01,5.327861e-01
8,Q,15,14,1.333521432e-01,-0.000775,0.000062,-0.072943,6.826088e-01,3.881139e-01,1.758785,5.352472e-01,5.352496e-01
8,Q,15,15,1.154781985e-01,0.001777,0.002740,-0.092948,6.627424e-01,7.539539e-01,0.879022,7.082671e-01,7.084471e-01
8,Q,15,16,1.000000000e-01,0.002108,0.001763,-0.078674,4.039416e-01,9.228492e-01,0.437711,6.628486e-01,6.629332e-01
8,Q,15,17,8.659643234e-02,0.000356,0.005570,-0.048016,5.909989e-01,4.726198e-01,1.250474,5.318304e-01,5.319718e-01
8,Q,15,18,7.498942093e-02,-0.002202,0.000644,0.313726,1.373362e+00,7.981924e-01,1.720590,1.085144e+00,1.084932e+00
8,Q,15,19,6.493816316e-02,0.002888,0.005838,0.171589,8.711420e-01,3.981076e-01,2.188208,6.353079e-01,6.347179e-01
8,Q,15,20,5.623413252e-02,-0.004023,0.006479,0.001131,3.514347e-01,7.976896e-01,0.440566,5.754597e-01,5.754558e-01
8,Q,15,21,4.869675252e-02,-0.005259,0.004912,0.060833,9.744507e-01,2.575114e-01,3.784108,6.140960e-01,6.139463e-01
8,Q,15,22,4.216965034e-02,-0.000137,0.011576,0.109045,7.432394e-01,3.724033e-01,1.995792,5.577960e-01,5.571318e-01
8,Q,15,23,3.651741273e-02,-0.006439,0.004164,-0.191159,4.871118e-01,1.079631e+00,0.451184,7.852789e-01,7.858561e-01
8,Q,15,24,3.162277660e-02,-0.005526,0.013351,0.012142,8.679665e-01,5.554026e-01,1.562770,7.108210e-01,7.107084e-01
8,Q,15,25,2.738419634e-02,-0.007252,0.003401,-0.239642,1.186176e+00,2.245960e-01,5.281376,7.018991e-01,7.023197e-01
8,Q,15,26,2.371373706e-02,0.002145,0.020309,-0.109766,4.063118e-01,9.355408e-01,0.434307,6.703587e-01,6.717331e-01
8,Q,15,27,2.053525026e-02,0.007325,0.021056,-0.157599,6.777550e-01,6.732897e-01,1.006632,6.755387e-01,6.777804e-01
8,Q,15,28,1.778279410e-02,-0.007991,0.025063,-0.038300,3.046151e-01,7.945891e-01,0.383362,5.515597e-01,5.520319e-01
8,Q,15,29,1.539926526e-02,0.003815,0.000527,-0.245327,4.433641e-01,7.723507e-01,0.574045,6.072298e-01,6.073054e-01
8,Q,15,30,1.333521432e-02,-0.017483,0.024473,-0.179886,6.994608e-01,3.803647e-01,1.838921,5.371233e-01,5.393941e-01
8,Q,15,31,1.154781985e-02,-0.004186,0.041912,0.134723,5.612395e-01,2.332066e-01,2.406619,3.965365e-01,3.944937e-01
8,Q,15,32,1.000000000e-02,-0.003392,0.048624,0.087753,4.529637e-01,5.101672e-01,0.887873,4.816625e-01,4.796113e-01
8,Q,15,33,8.659643234e-03,-0.022692,0.045249,-0.121378,9.391251e-01,2.040511e-01,4.602401,5.632478e-01,5.656520e-01
8,Q,15,34,7.498942093e-03,-0.021037,0.007504,0.018594,5.696205e-01,4.602889e-01,1.237528,5.138047e-01,5.137333e-01
8,Q,15,35,6.493816316e-03,0.037170,0.033903,-0.130774,4.285661e-01,4.301274e-01,0.996370,4.293177e-01,4.312213e-01
8,Q,15,36,5.623413252e-03,-0.037860,0.065093,-0.151350,5.156538e-01,6.382721e-01,0.807890,5.792841e-01,5.849360e-01
8,Q,15,37,4.869675252e-03,0.044471,0.027461,-0.158829,7.083119e-01,5.443196e-01,1.301279,6.299621e-01,6.326703e-01
8,Q,15,38,4.216965034e-03,-0.058139,0.058002,0.342410,5.335730e-01,4.104146e-01,1.300083,4.684136e-01,4.591198e-01
8,Q,15,39,3.651741273e-03,0.045170,0.115920,-0.274158,5.783106e-02,8.511085e-01,0.067948,4.365537e-01,4.436044e-01
8,Q,15,40,3.162277660e-03,0.029071,0.005782,-0.102835,4.211704e-01,4.379358e-01,0.961717,4.293094e-01,4.295648e-01
8,Q,15,41,2.738419634e-03,-0.087176,0.069373,-0.041843,4.906121e-01,4.424482e-01,1.108858,4.644308e-01,4.657832e-01
8,Q,15,42,2.371373706e-03,-0.029757,0.201586,-0.126666,4.343457e-01,5.477842e-01,0.792914,4.927528e-01,5.052078e-01
8,Q,15,43,2.053525026e-03,0.100528,0.181971,-0.010414,3.747278e-01,7.738245e-01,0.484254,5.542159e-01,5.552364e-01
8,Q,15,44,1.778279410e-03,0.115461,0.063392,0.013323,5.242768e-01,4.498280e-01,1.165505,4.913504e-01,4.909402e-01
8,Q,15,45,1.539926526e-03,0.003861,0.000053,-0.091364,3.895835e-01,3.607936e-01,1.079796,3.752441e-01,3.752459e-01
8,Q,15,46,1.333521432e-03,-0.134071,0.058145,0.287935,4.644372e-01,4.249648e-01,1.092884,4.420549e-01,4.346171e-01
8,Q,15,47,1.154781985e-03,-0.211624,0.207453,0.113031,4.423514e-01,4.112349e-01,1.075666,4.235006e-01,4.134996e-01
8,Q,15,48,1.000000000e-03,-0.199597,0.385077,-0.186292,5.769232e-01,4.458055e-01,1.294114,4.982790e-01,5.346599e-01
8,Q,15,49,8.659643234e-04,-0.111657,0.540910,-0.052100,5.023469e-01,3.018094e-01,1.664451,3.908825e-01,4.018556e-01
8,Q,15,50,7.498942093e-04,0.022292,0.650353,-0.127898,3.576310e-01,6.197638e-01,0.577044,4.857757e-01,5.249358e-01
8,Q,15,51,6.493816316e-04,0.173724,0.709245,-0.249932,5.399983e-01,4.540212e-01,1.189368,5.044779e-01,5.922490e-01
8,Q,15,52,5.623413252e-04,0.322370,0.724679,-0.048002,5.513129e-01,5.279016e-01,1.044348,5.433808e-01,5.621472e-01
8,Q,15,53,4.869675252e-04,0.456647,0.707750,0.193633,4.765257e-01,5.064975e-01,0.940825,4.846683e-01,4.173412e-01
8,Q,15,54,4.216965034e-04,0.571593,0.669410,-0.087359,4.625867e-01,5.401328e-01,0.856431,4.791973e-01,5.084284e-01
8,Q,15,55,3.651741273e-04,0.666452,0.618679,0.193455,4.048056e-01,5.861990e-01,0.690560,4.350573e-01,3.767544e-01
8,Q,15,56,3.162277660e-04,0.742743,0.562238,-0.046145,4.260677e-01,1.587438e-01,2.683996,3.916822e-01,3.984295e-01
8,Q,15,57,2.738419634e-04,0.802978,0.504661,-0.106234,4.054143e-01,4.267267e-01,0.950056,4.075138e-01,4.298130e-01
8,Q,15,58,2.371373706e-04,0.849905,0.448857,0.145859,4.521711e-01,5.160918e-01,0.876145,4.569682e-01,4.253413e-01
8,Q,15,59,2.053525026e-04,0.886105,0.396526,-0.058953,1.840272e-01,5.680217e-01,0.323979,2.058946e-01,2.134525e-01
8,Q,15,60,1.778279410e-04,0.913831,0.348535,0.007901,5.657772e-01,3.732330e-01,1.515882,5.574814e-01,5.562159e-01
8,Q,15,61,1.539926526e-04,0.934951,0.305203,-0.176731,4.068666e-01,3.854381e-01,1.055595,4.061697e-01,4.275298e-01
8,Q,15,62,1.333521432e-04,0.950977,0.266509,-0.127227,4.302177e-01,4.581521e-01,0.939028,4.309025e-01,4.459560e-01
8,Q,15,63,1.154781985e-04,0.963100,0.232234,0.021306,4.506363e-01,6.097090e-01,0.739101,4.535712e-01,4.509776e-01
8,Q,16,0,1.000000000e+00,-0.000141,-0.000114,-0.166522,1.335481e-01,1.146023e-01,1.165318,1.240739e-01,1.240715e-01
8,Q,16,1,8.659643234e-01,-0.000513,0.000381,0.099214,1.016667e-01,1.354535e-01,0.750566,1.185688e-01,1.185643e-01
8,Q,16,2,7.498942093e-01,-0.000302,-0.000091,-0.387075,2.113208e-01,2.331598e-01,0.906335,2.222436e-01,2.222357e-01
8,Q,16,3,6.493816316e-01,-0.000082,0.000691,-0.294156,1.801042e-01,1.230406e-01,1.463778,1.515701e-01,1.516004e-01
8,Q,16,4,5.623413252e-01,-0.000657,0.000585,0.279011,1.809220e-01,2.154033e-01,0.839922,1.981740e-01,1.981417e-01
8,Q,16,5,4.869675252e-01,-0.000345,0.000973,-0.268065,1.079575e-01,1.257141e-01,0.858754,1.168388e-01,1.168692e-01
8,Q,16,6,4.216965034e-01,-0.000354,-0.000042,0.041613,1.517014e-01,1.128101e-01,1.344750,1.322489e-01,1.322491e-01
8,Q,16,7,3.651741273e-01,0.000207,0.000125,0.049613,4.705557e-01,2.311063e-01,2.036101,3.508558e-01,3.508537e-01
8,Q,16,8,3.162277660e-01,0.000501,0.000498,-0.139461,4.586801e-01,3.249797e-01,1.411412,3.918634e-01,3.918902e-01
8,Q,16,9,2.738419634e-01,-0.000581,0.001707,-0.298772,2.242925e-01,2.184170e-01,1.026900,2.213530e-01,2.214659e-01
8,Q,16,10,2.371373706e-01,-0.000989,0.001734,-0.051682,1.124149e-01,1.892206e-01,0.594094,1.508557e-01,1.508688e-01
8,Q,16,11,2.053525026e-01,-0.000937,0.000196,0.294487,1.776862e-01,1.981534e-01,0.896710,1.879294e-01,1.879186e-01
8,Q,16,12,1.778279410e-01,-0.000637,0.000035,-0.231580,3.385646e-01,5.880051e-01,0.575785,4.633643e-01,4.633679e-01
8,Q,16,13,1.539926526e-01,0.000591,0.002928,0.254176,3.356306e-01,3.057600e-01,1.097693,3.207041e-01,3.204657e-01
8,Q,16,14,1.333521432e-01,-0.000775,0.000062,-0.036125,3.156216e-01,4.428608e-01,0.712688,3.792905e-01,3.792914e-01
8,Q,16,15,1.154781985e-01,0.001777,0.002740,-0.104440,3.854647e-01,3.441726e-01,1.119975,3.648554e-01,3.649596e-01
8,Q,16,16,1.000000000e-01,0.002108,0.001763,-0.030562,4.143398e-01,4.345563e-01,0.953478,4.244267e-01,4.244496e-01
8,Q,16,17,8.659643234e-02,0.000356,0.005570,-0.234131,1.791409e-01,1.340054e-01,1.336819,1.565812e-01,1.567833e-01
8,Q,16,18,7.498942093e-02,-0.002202,0.000644,0.265450,3.096868e-01,1.759390e-01,1.760194,2.426657e-01,2.426258e-01
8,Q,16,19,6.493816316e-02,0.002888,0.005838,-0.268684,8.440573e-01,7.283655e-01,1.158838,7.863785e-01,7.876084e-01
8,Q,16,20,5.623413252e-02,-0.004023,0.006479,0.242020,4.342650e-01,4.023710e-01,1.079265,4.182538e-01,4.175983e-01
8,Q,16,21,4.869675252e-02,-0.005259,0.004912,-0.083211,5.231401e-01,1.831333e-01,2.856608,3.522427e-01,3.523692e-01
8,Q,16,22,4.216965034e-02,-0.000137,0.011576,0.003899,5.028315e-01,2.313399e-01,2.173561,3.670671e-01,3.670518e-01
8,Q,16,23,3.651741273e-02,-0.006439,0.004164,-0.097868,3.103633e-01,4.292914e-01,0.722966,3.702102e-01,3.703589e-01
8,Q,16,24,3.162277660e-02,-0.005526,0.013351,0.140876,3.789276e-01,4.099897e-01,0.924237,3.945445e-01,3.938031e-01
8,Q,16,25,2.738419634e-02,-0.007252,0.003401,-0.284478,4.458765e-01,2.676784e-01,1.665717,3.561313e-01,3.564655e-01
8,Q,16,26,2.371373706e-02,0.002145,0.020309,-0.290148,1.800609e-01,4.200079e-01,0.428708,2.997770e-01,3.013975e-01
8,Q,16,27,2.053525026e-02,0.007325,0.021056,-0.119527,2.253787e-01,2.603772e-01,0.865585,2.427498e-01,2.433595e-01
8,Q,16,28,1.778279410e-02,-0.007991,0.025063,-0.073780,1.856550e-01,5.259855e-01,0.352966,3.571800e-01,3.577578e-01
8,Q,16,29,1.539926526e-02,0.003815,0.000527,-0.456807,4.287275e-01,3.342077e-01,1.282818,3.816479e-01,3.817390e-01
8,Q,16,30,1.333521432e-02,-0.017483,0.024473,-0.395364,3.998205e-01,2.422783e-01,1.650253,3.196723e-01,3.226837e-01
8,Q,16,31,1.154781985e-02,-0.004186,0.041912,-0.081309,4.918359e-01,1.035972e-01,4.747579,2.969040e-01,2.976733e-01
8,Q,16,32,1.000000000e-02,-0.003392,0.048624,-0.082426,2.654997e-01,2.818561e-01,0.941969,2.737056e-01,2.748020e-01
8,Q,16,33,8.659643234e-03,-0.022692,0.045249,0.147760,6.868114e-01,1.016425e-01,6.757129,3.875875e-01,3.858209e-01
8,Q,16,34,7.498942093e-03,-0.021037,0.007504,0.124402,2.636905e-01,2.576276e-01,1.023534,2.605953e-01,2.603520e-01
8,Q,16,35,6.493816316e-03,0.037170,0.033903,-0.136273,1.655515e-01,2.577219e-01,0.642365,2.099237e-01,2.108780e-01
8,Q,16,36,5.623413252e-03,-0.037860,0.065093,-0.142277,2.950122e-01,2.822506e-01,1.045214,2.883898e-01,2.910623e-01
8,Q,16,37,4.869675252e-03,0.044471,0.027461,0.355853,5.113175e-01,3.153718e-01,1.621317,4.177016e-01,4.137775e-01
8,Q,16,38,4.216965034e-03,-0.058139,0.058002,-0.089735,3.937766e-01,2.500787e-01,1.574611,3.177504e-01,3.193837e-01
8,Q,16,39,3.651741273e-03,0.045170,0.115920,-0.357147,2.989270e-02,9.023461e-01,0.033128,4.464152e-01,4.532146e-01
8,Q,16,40,3.162277660e-03,0.029071,0.005782,-0.161094,1.689091e-01,2.083047e-01,0.810875,1.880343e-01,1.882090e-01
8,Q,16,41,2.738419634e-03,-0.087176,0.069373,-0.155141,2.237033e-01,2.380423e-01,0.939763,2.314978e-01,2.339814e-01
8,Q,16,42,2.371373706e-03,-0.029757,0.201586,0.070385,1.978206e-01,3.015074e-01,0.656105,2.512067e-01,2.477416e-01
8,Q,16,43,2.053525026e-03,0.100528,0.181971,0.047615,1.995477e-01,4.317379e-01,0.462196,3.039719e-01,3.014287e-01
8,Q,16,44,1.778279410e-03,0.115461,0.063392,0.029609,2.944313e-01,1.773374e-01,1.660289,2.426443e-01,2.422154e-01
8,Q,16,45,1.539926526e-03,0.003861,0.000053,0.002641,2.065279e-01,2.294676e-01,0.900031,2.179534e-01,2.179534e-01
8,Q,16,46,1.333521432e-03,-0.134071,0.058145,-0.223319,2.390397e-01,2.820320e-01,0.847562,2.634178e-01,2.667893e-01
8,Q,16,47,1.154781985e-03,-0.211624,0.207453,0.187584,2.688804e-01,1.467970e-01,1.831649,1.949208e-01,1.871895e-01
8,Q,16,48,1.000000000e-03,-0.199597,0.385077,0.143517,1.886481e-01,1.889063e-01,0.998633,1.888030e-01,1.783702e-01
8,Q,16,49,8.659643234e-04,-0.111657,0.540910,0.225739,2.360222e-01,1.454404e-01,1.622810,1.856743e-01,1.630513e-01
8,Q,16,50,7.498942093e-04,0.022292,0.650353,0.018206,1.493739e-01,2.365230e-01,0.631540,1.919771e-01,1.897516e-01
8,Q,16,51,6.493816316e-04,0.173724,0.709245,0.127313,2.843307e-01,1.975103e-01,1.439574,2.484619e-01,2.270637e-01
8,Q,16,52,5.623413252e-04,0.322370,0.724679,0.193608,3.386669e-01,2.141676e-01,1.581318,2.964846e-01,2.586985e-01
8,Q,16,53,4.869675252e-04,0.456647,0.707750,0.102574,2.607440e-01,2.334331e-01,1.116997,2.533243e-01,2.354139e-01
8,Q,16,54,4.216965034e-04,0.571593,0.669410,0.058737,2.468780e-01,3.402490e-01,0.725581,2.668784e-01,2.554825e-01
8,Q,16,55,3.651741273e-04,0.666452,0.618679,0.256719,3.952626e-01,3.312728e-01,1.193164,3.845908e-01,3.271183e-01
8,Q,16,56,3.162277660e-04,0.742743,0.562238,-0.320606,3.706902e-01,1.720013e-01,2.155159,3.451331e-01,3.906490e-01
8,Q,16,57,2.738419634e-04,0.802978,0.504661,-0.345737,2.904794e-01,4.686955e-01,0.619761,3.080356e-01,3.724152e-01
