layer,stream,head,band,theta_k,C_k,S_k,rho,sigma1_sq,sigma2_sq,var_ratio,rope_var_rho0,rope_var_full
20,Q,28,8,3.162277660e-01,0.000501,0.000498,0.088306,5.036767e-01,3.837580e-01,1.312485,4.437474e-01,4.437280e-01
20,Q,28,9,2.738419634e-01,-0.000581,0.001707,0.166366,3.018028e-01,4.712223e-01,0.640468,3.865617e-01,3.864546e-01
20,Q,28,10,2.371373706e-01,-0.000989,0.001734,0.136151,3.126427e-01,5.845165e-01,0.534874,4.487141e-01,4.486131e-01
20,Q,28,11,2.053525026e-01,-0.000937,0.000196,0.122941,7.140793e-01,5.521287e-01,1.293320,6.330281e-01,6.330130e-01
20,Q,28,12,1.778279410e-01,-0.000637,0.000035,-0.179740,3.462212e-01,3.128023e-01,1.106837,3.295011e-01,3.295032e-01
20,Q,28,13,1.539926526e-01,0.000591,0.002928,0.055592,4.955266e-01,4.284881e-01,1.156454,4.620272e-01,4.619522e-01
20,Q,28,14,1.333521432e-01,-0.000775,0.000062,-0.108477,3.199421e-01,5.883755e-01,0.543772,4.542628e-01,4.542658e-01
20,Q,28,15,1.154781985e-01,0.001777,0.002740,0.387089,7.759270e-01,8.018818e-01,0.967633,7.888813e-01,7.880447e-01
20,Q,28,16,1.000000000e-01,0.002108,0.001763,0.052573,3.012443e-01,5.069733e-01,0.594202,4.038920e-01,4.038558e-01
20,Q,28,17,8.659643234e-02,0.000356,0.005570,0.170737,9.437894e-01,3.849687e-01,2.451601,6.644786e-01,6.639054e-01
20,Q,28,18,7.498942093e-02,-0.002202,0.000644,0.026572,3.654665e-01,3.946316e-01,0.926095,3.800812e-01,3.800747e-01
20,Q,28,19,6.493816316e-02,0.002888,0.005838,0.201359,4.439901e-01,4.535233e-01,0.978980,4.487429e-01,4.482154e-01
20,Q,28,20,5.623413252e-02,-0.004023,0.006479,0.098544,4.688216e-01,5.887032e-01,0.796363,5.290035e-01,5.286681e-01
20,Q,28,21,4.869675252e-02,-0.005259,0.004912,-0.059070,5.207856e-01,5.776925e-01,0.901493,5.493887e-01,5.495479e-01
20,Q,28,22,4.216965034e-02,-0.000137,0.011576,0.003907,2.779890e-01,6.051961e-01,0.459337,4.416150e-01,4.415964e-01
20,Q,28,23,3.651741273e-02,-0.006439,0.004164,-0.283395,5.796622e-01,6.078012e-01,0.953704,5.938223e-01,5.945227e-01
20,Q,28,24,3.162277660e-02,-0.005526,0.013351,-0.200175,3.448612e-01,4.413448e-01,0.781387,3.933696e-01,3.944122e-01
20,Q,28,25,2.738419634e-02,-0.007252,0.003401,0.132488,4.132704e-01,4.400631e-01,0.939116,4.267639e-01,4.265718e-01
20,Q,28,26,2.371373706e-02,0.002145,0.020309,-0.026332,5.299887e-01,4.626771e-01,1.145483,4.964051e-01,4.966699e-01
20,Q,28,27,2.053525026e-02,0.007325,0.021056,0.069171,3.797268e-01,5.145209e-01,0.738020,4.466302e-01,4.459864e-01
20,Q,28,28,1.778279410e-02,-0.007991,0.025063,0.003534,4.034570e-01,3.729100e-01,1.081915,3.880615e-01,3.880271e-01
20,Q,28,29,1.539926526e-02,0.003815,0.000527,-0.315188,8.590923e-01,2.759698e-01,3.112994,5.686435e-01,5.687243e-01
20,Q,28,30,1.333521432e-02,-0.017483,0.024473,0.104172,4.883821e-01,3.552980e-01,1.374570,4.206767e-01,4.196147e-01
20,Q,28,31,1.154781985e-02,-0.004186,0.041912,-0.145857,3.604732e-01,3.113073e-01,1.157934,3.357873e-01,3.378352e-01
20,Q,28,32,1.000000000e-02,-0.003392,0.048624,0.036297,2.727533e-01,4.028602e-01,0.677042,3.380274e-01,3.374423e-01
20,Q,28,33,8.659643234e-03,-0.022692,0.045249,-0.070290,1.756905e-01,1.156396e+00,0.151929,6.771707e-01,6.786043e-01
20,Q,28,34,7.498942093e-03,-0.021037,0.007504,-0.005135,3.419141e-01,2.310064e-01,1.480106,2.852937e-01,2.853045e-01
20,Q,28,35,6.493816316e-03,0.037170,0.033903,-0.097014,2.293704e-01,3.273903e-01,0.700602,2.765586e-01,2.774599e-01
20,Q,28,36,5.623413252e-03,-0.037860,0.065093,-0.058737,2.729869e-01,3.372493e-01,0.809451,3.063346e-01,3.074946e-01
20,Q,28,37,4.869675252e-03,0.044471,0.027461,-0.141717,1.927852e-01,2.586445e-01,0.745368,2.242504e-01,2.251194e-01
20,Q,28,38,4.216965034e-03,-0.058139,0.058002,0.141319,1.560610e-01,1.198795e+00,0.130182,7.077397e-01,7.041943e-01
20,Q,28,39,3.651741273e-03,0.045170,0.115920,-0.201946,3.467960e-01,2.598052e-01,1.334831,3.052653e-01,3.122920e-01
20,Q,28,40,3.162277660e-03,0.029071,0.005782,0.245150,2.456235e-01,2.087190e-01,1.176814,2.277076e-01,2.273867e-01
20,Q,28,41,2.738419634e-03,-0.087176,0.069373,-0.138157,2.035870e-01,2.291291e-01,0.888526,2.174714e-01,2.195414e-01
20,Q,28,42,2.371373706e-03,-0.029757,0.201586,-0.002838,2.088394e-01,2.171420e-01,0.961764,2.131142e-01,2.132360e-01
20,Q,28,43,2.053525026e-03,0.100528,0.181971,0.011271,1.585812e-01,1.521376e-01,1.042354,1.556833e-01,1.553647e-01
20,Q,28,44,1.778279410e-03,0.115461,0.063392,-0.038243,1.716032e-01,1.508978e-01,1.137214,1.624459e-01,1.628360e-01
20,Q,28,45,1.539926526e-03,0.003861,0.000053,-0.132720,1.950988e-01,1.651190e-01,1.181565,1.801668e-01,1.801680e-01
20,Q,28,46,1.333521432e-03,-0.134071,0.058145,-0.030661,1.727980e-01,1.861744e-01,0.928151,1.803829e-01,1.807026e-01
20,Q,28,47,1.154781985e-03,-0.211624,0.207453,0.009958,1.935589e-01,1.414504e-01,1.368387,1.619909e-01,1.616491e-01
20,Q,28,48,1.000000000e-03,-0.199597,0.385077,0.157107,2.554784e-01,1.853451e-01,1.378393,2.134126e-01,2.002479e-01
20,Q,28,49,8.659643234e-04,-0.111657,0.540910,0.450582,2.877560e-01,2.066573e-01,1.392431,2.426790e-01,1.832448e-01
20,Q,28,50,7.498942093e-04,0.022292,0.650353,-0.197552,3.114555e-01,1.283097e-01,2.427372,2.219239e-01,2.476076e-01
20,Q,28,51,6.493816316e-04,0.173724,0.709245,0.274806,2.195873e-01,2.597393e-01,0.845414,2.361756e-01,1.896282e-01
20,Q,28,52,5.623413252e-04,0.322370,0.724679,0.026484,3.275767e-01,1.651421e-01,1.983605,2.725414e-01,2.680775e-01
20,Q,28,53,4.869675252e-04,0.456647,0.707750,-0.035644,1.930936e-01,1.683554e-01,1.146940,1.863728e-01,1.909213e-01
20,Q,28,54,4.216965034e-04,0.571593,0.669410,-0.014488,1.864044e-01,1.363262e-01,1.367342,1.756775e-01,1.772235e-01
20,Q,28,55,3.651741273e-04,0.666452,0.618679,-0.142339,2.020684e-01,2.217050e-01,0.911429,2.053432e-01,2.239824e-01
20,Q,28,56,3.162277660e-04,0.742743,0.562238,-0.104664,1.763880e-01,1.603794e-01,1.099817,1.743288e-01,1.842263e-01
20,Q,28,57,2.738419634e-04,0.802978,0.504661,-0.139235,1.681153e-01,3.214175e-01,0.523043,1.832172e-01,1.995509e-01
20,Q,28,58,2.371373706e-04,0.849905,0.448857,-0.089056,1.817200e-01,2.513336e-01,0.723023,1.869444e-01,1.954871e-01
20,Q,28,59,2.053525026e-04,0.886105,0.396526,0.072092,1.643082e-01,1.783887e-01,0.921068,1.651100e-01,1.602159e-01
20,Q,28,60,1.778279410e-04,0.913831,0.348535,-0.023537,2.420920e-01,1.799759e-01,1.345136,2.394157e-01,2.411281e-01
20,Q,28,61,1.539926526e-04,0.934951,0.305203,-0.003282,1.692011e-01,1.329534e-01,1.272635,1.680222e-01,1.681724e-01
20,Q,28,62,1.333521432e-04,0.950977,0.266509,-0.021378,1.762734e-01,2.015516e-01,0.874582,1.768930e-01,1.779669e-01
20,Q,28,63,1.154781985e-04,0.963100,0.232234,0.111027,2.140276e-01,1.423789e-01,1.503226,2.127057e-01,2.082047e-01
20,Q,29,0,1.000000000e+00,-0.000141,-0.000114,-0.417705,5.206717e-01,3.575308e-01,1.456299,4.390897e-01,4.390691e-01
20,Q,29,1,8.659643234e-01,-0.000513,0.000381,-0.057401,3.243156e-01,2.949406e-01,1.099596,3.096206e-01,3.096274e-01
20,Q,29,2,7.498942093e-01,-0.000302,-0.000091,0.152811,3.816827e-01,4.102812e-01,0.930295,3.959862e-01,3.959918e-01
20,Q,29,3,6.493816316e-01,-0.000082,0.000691,0.034217,3.650174e-01,2.688558e-01,1.357670,3.169326e-01,3.169252e-01
20,Q,29,4,5.623413252e-01,-0.000657,0.000585,-0.085458,4.728364e-01,3.272926e-01,1.444690,4.000167e-01,4.000363e-01
20,Q,29,5,4.869675252e-01,-0.000345,0.000973,0.154176,4.941449e-01,4.464932e-01,1.106724,4.703109e-01,4.702404e-01
20,Q,29,6,4.216965034e-01,-0.000354,-0.000042,-0.234620,4.381942e-01,4.882169e-01,0.897540,4.632144e-01,4.632099e-01
20,Q,29,7,3.651741273e-01,0.000207,0.000125,-0.016252,5.274050e-01,5.527966e-01,0.954067,5.400982e-01,5.400993e-01
20,Q,29,8,3.162277660e-01,0.000501,0.000498,0.071538,6.128673e-01,3.753725e-01,1.632691,4.941793e-01,4.941623e-01
20,Q,29,9,2.738419634e-01,-0.000581,0.001707,0.136518,5.412026e-01,7.298893e-01,0.741486,6.356008e-01,6.354543e-01
20,Q,29,10,2.371373706e-01,-0.000989,0.001734,-0.099455,3.551283e-01,6.319608e-01,0.561947,4.936815e-01,4.937632e-01
20,Q,29,11,2.053525026e-01,-0.000937,0.000196,0.070554,7.591430e-01,7.886708e-01,0.962560,7.739208e-01,7.739101e-01
20,Q,29,12,1.778279410e-01,-0.000637,0.000035,-0.265362,5.913702e-01,4.911955e-01,1.203940,5.412509e-01,5.412560e-01
20,Q,29,13,1.539926526e-01,0.000591,0.002928,0.195388,8.050177e-01,4.632214e-01,1.737868,6.342205e-01,6.338712e-01
20,Q,29,14,1.333521432e-01,-0.000775,0.000062,0.031009,4.097191e-01,4.686167e-01,0.874316,4.391907e-01,4.391899e-01
20,Q,29,15,1.154781985e-01,0.001777,0.002740,0.172022,8.000594e-01,6.059365e-01,1.320368,7.031704e-01,7.028422e-01
20,Q,29,16,1.000000000e-01,0.002108,0.001763,0.031023,3.877962e-01,7.844930e-01,0.494327,5.857266e-01,5.856964e-01
20,Q,29,17,8.659643234e-02,0.000356,0.005570,0.353384,7.423983e-01,6.107532e-01,1.215545,6.765992e-01,6.752737e-01
20,Q,29,18,7.498942093e-02,-0.002202,0.000644,0.170443,4.774396e-01,6.310035e-01,0.756635,5.543906e-01,5.543304e-01
20,Q,29,19,6.493816316e-02,0.002888,0.005838,0.056834,5.565951e-01,4.385568e-01,1.269152,4.977464e-01,4.975824e-01
20,Q,29,20,5.623413252e-02,-0.004023,0.006479,-0.231547,5.544450e-01,8.304388e-01,0.667653,6.929970e-01,6.940151e-01
20,Q,29,21,4.869675252e-02,-0.005259,0.004912,-0.025694,4.726662e-01,3.780615e-01,1.250236,4.251151e-01,4.251685e-01
20,Q,29,22,4.216965034e-02,-0.000137,0.011576,-0.151530,2.790051e-01,8.302309e-01,0.336057,5.546557e-01,5.555000e-01
20,Q,29,23,3.651741273e-02,-0.006439,0.004164,0.110793,6.986459e-01,7.077829e-01,0.987091,7.032439e-01,7.029194e-01
20,Q,29,24,3.162277660e-02,-0.005526,0.013351,-0.177148,6.138865e-01,5.798658e-01,1.058670,5.967822e-01,5.981933e-01
20,Q,29,25,2.738419634e-02,-0.007252,0.003401,0.156749,6.203822e-01,6.674546e-01,0.929475,6.440891e-01,6.437461e-01
20,Q,29,26,2.371373706e-02,0.002145,0.020309,0.032994,5.355542e-01,5.573761e-01,0.960849,5.464417e-01,5.460756e-01
20,Q,29,27,2.053525026e-02,0.007325,0.021056,-0.008826,4.691718e-01,6.211976e-01,0.755270,5.446279e-01,5.447282e-01
20,Q,29,28,1.778279410e-02,-0.007991,0.025063,-0.014258,4.190361e-01,6.793851e-01,0.616787,5.502508e-01,5.504414e-01
20,Q,29,29,1.539926526e-02,0.003815,0.000527,-0.137443,8.872859e-01,3.369946e-01,2.632938,6.131901e-01,6.132296e-01
20,Q,29,30,1.333521432e-02,-0.017483,0.024473,-0.020891,4.816955e-01,4.610650e-01,1.044745,4.711999e-01,4.714408e-01
20,Q,29,31,1.154781985e-02,-0.004186,0.041912,-0.092553,6.420389e-01,5.186524e-01,1.237898,5.800874e-01,5.823259e-01
20,Q,29,32,1.000000000e-02,-0.003392,0.048624,0.029306,5.468022e-01,5.730574e-01,0.954184,5.599744e-01,5.591767e-01
20,Q,29,33,8.659643234e-03,-0.022692,0.045249,-0.159244,2.129222e-01,1.384104e+00,0.153834,8.118017e-01,8.157134e-01
20,Q,29,34,7.498942093e-03,-0.021037,0.007504,0.203579,3.969009e-01,3.212576e-01,1.235460,3.582836e-01,3.577381e-01
20,Q,29,35,6.493816316e-03,0.037170,0.033903,0.059459,2.925492e-01,3.287170e-01,0.889973,3.099609e-01,3.093358e-01
20,Q,29,36,5.623413252e-03,-0.037860,0.065093,0.053023,3.603372e-01,3.760793e-01,0.958142,3.685062e-01,3.672357e-01
20,Q,29,37,4.869675252e-03,0.044471,0.027461,-0.089945,2.195912e-01,3.070732e-01,0.715110,2.613870e-01,2.620284e-01
20,Q,29,38,4.216965034e-03,-0.058139,0.058002,0.179022,1.757177e-01,1.229541e+00,0.142913,7.332633e-01,7.284369e-01
20,Q,29,39,3.651741273e-03,0.045170,0.115920,-0.123544,3.048105e-01,2.241219e-01,1.360021,2.662885e-01,2.700317e-01
20,Q,29,40,3.162277660e-03,0.029071,0.005782,0.052787,1.911470e-01,1.707870e-01,1.119213,1.812630e-01,1.812078e-01
20,Q,29,41,2.738419634e-03,-0.087176,0.069373,-0.142373,2.189953e-01,2.225314e-01,0.984109,2.209175e-01,2.230979e-01
20,Q,29,42,2.371373706e-03,-0.029757,0.201586,-0.143324,1.758106e-01,1.837746e-01,0.956664,1.799111e-01,1.851044e-01
20,Q,29,43,2.053525026e-03,0.100528,0.181971,0.034845,1.608442e-01,1.610457e-01,0.998749,1.609348e-01,1.599143e-01
20,Q,29,44,1.778279410e-03,0.115461,0.063392,-0.050215,1.842570e-01,1.827786e-01,1.008088,1.836032e-01,1.841873e-01
20,Q,29,45,1.539926526e-03,0.003861,0.000053,-0.107062,1.888173e-01,1.486001e-01,1.270640,1.687863e-01,1.687873e-01
20,Q,29,46,1.333521432e-03,-0.134071,0.058145,0.024431,1.900060e-01,1.766567e-01,1.075567,1.824365e-01,1.821762e-01
20,Q,29,47,1.154781985e-03,-0.211624,0.207453,0.041656,1.831462e-01,1.971438e-01,0.928998,1.916261e-01,1.899841e-01
20,Q,29,48,1.000000000e-03,-0.199597,0.385077,0.020218,3.549723e-01,1.505380e-01,2.358025,2.323529e-01,2.305532e-01
20,Q,29,49,8.659643234e-04,-0.111657,0.540910,0.460709,2.185957e-01,2.469297e-01,0.885255,2.343445e-01,1.764471e-01
20,Q,29,50,7.498942093e-04,0.022292,0.650353,-0.100908,2.634709e-01,1.857325e-01,1.418551,2.254681e-01,2.399854e-01
20,Q,29,51,6.493816316e-04,0.173724,0.709245,0.353850,1.986964e-01,2.805077e-01,0.708346,2.324957e-01,1.732465e-01
20,Q,29,52,5.623413252e-04,0.322370,0.724679,0.110945,3.250453e-01,1.601505e-01,2.029625,2.691764e-01,2.508326e-01
20,Q,29,53,4.869675252e-04,0.456647,0.707750,-0.071558,1.527736e-01,1.635139e-01,0.934316,1.556915e-01,1.636961e-01
20,Q,29,54,4.216965034e-04,0.571593,0.669410,-0.030475,2.438271e-01,1.473180e-01,1.655107,2.231545e-01,2.270209e-01
20,Q,29,55,3.651741273e-04,0.666452,0.618679,-0.215391,1.588313e-01,2.148286e-01,0.739339,1.681702e-01,1.927856e-01
20,Q,29,56,3.162277660e-04,0.742743,0.562238,-0.113330,1.974523e-01,1.672827e-01,1.180351,1.935716e-01,2.051520e-01
20,Q,29,57,2.738419634e-04,0.802978,0.504661,-0.285402,1.843318e-01,4.186495e-01,0.440301,2.074146e-01,2.474258e-01
20,Q,29,58,2.371373706e-04,0.849905,0.448857,0.071318,1.747510e-01,2.625834e-01,0.665507,1.813426e-01,1.744854e-01
20,Q,29,59,2.053525026e-04,0.886105,0.396526,0.005092,1.624143e-01,1.858272e-01,0.874007,1.637476e-01,1.633968e-01
20,Q,29,60,1.778279410e-04,0.913831,0.348535,-0.244836,2.697762e-01,1.758481e-01,1.534144,2.657293e-01,2.843155e-01
20,Q,29,61,1.539926526e-04,0.934951,0.305203,0.019144,1.783290e-01,1.609540e-01,1.107950,1.777639e-01,1.767740e-01
20,Q,29,62,1.333521432e-04,0.950977,0.266509,0.123922,2.006042e-01,2.448713e-01,0.819223,2.016892e-01,1.943694e-01
20,Q,29,63,1.154781985e-04,0.963100,0.232234,0.185040,1.607990e-01,1.616380e-01,0.994809,1.608145e-01,1.538865e-01
20,Q,30,0,1.000000000e+00,-0.000141,-0.000114,-0.044400,7.643406e-02,5.526873e-02,1.382953,6.584990e-02,6.584957e-02
20,Q,30,1,8.659643234e-01,-0.000513,0.000381,-0.024321,5.438353e-02,7.786466e-02,0.698437,6.613012e-02,6.613073e-02
20,Q,30,2,7.498942093e-01,-0.000302,-0.000091,-0.292011,8.874126e-02,8.070789e-02,1.099536,8.472336e-02,8.472110e-02
20,Q,30,3,6.493816316e-01,-0.000082,0.000691,-0.065128,7.059786e-02,3.984444e-02,1.771837,5.521988e-02,5.522227e-02
20,Q,30,4,5.623413252e-01,-0.000657,0.000585,-0.106187,9.509663e-02,9.821796e-02,0.968220,9.665832e-02,9.666432e-02
20,Q,30,5,4.869675252e-01,-0.000345,0.000973,-0.196662,7.591259e-02,9.446587e-02,0.803598,8.519243e-02,8.520863e-02
20,Q,30,6,4.216965034e-01,-0.000354,-0.000042,0.170064,6.874956e-02,3.461635e-02,1.986043,5.167691e-02,5.167726e-02
20,Q,30,7,3.651741273e-01,0.000207,0.000125,0.051940,9.296848e-02,1.142179e-01,0.813957,1.035910e-01,1.035903e-01
20,Q,30,8,3.162277660e-01,0.000501,0.000498,-0.037735,3.842382e-02,6.847602e-02,0.561128,5.344240e-02,5.344336e-02
20,Q,30,9,2.738419634e-01,-0.000581,0.001707,0.130685,1.403368e-01,1.791908e-01,0.783170,1.597751e-01,1.597397e-01
20,Q,30,10,2.371373706e-01,-0.000989,0.001734,0.196480,7.454199e-02,4.306576e-02,1.730888,5.878831e-02,5.876900e-02
20,Q,30,11,2.053525026e-01,-0.000937,0.000196,-0.195648,5.239535e-02,7.604865e-02,0.688971,6.423308e-02,6.423551e-02
20,Q,30,12,1.778279410e-01,-0.000637,0.000035,-0.110342,1.391008e-01,1.417193e-01,0.981523,1.404109e-01,1.404114e-01
20,Q,30,13,1.539926526e-01,0.000591,0.002928,-0.030306,3.750561e-02,7.971108e-02,0.470519,5.859588e-02,5.860073e-02
20,Q,30,14,1.333521432e-01,-0.000775,0.000062,-0.184078,1.956068e-01,1.584135e-01,1.234786,1.769957e-01,1.769978e-01
20,Q,30,15,1.154781985e-01,0.001777,0.002740,-0.129365,5.601616e-02,6.488503e-02,0.863314,6.044272e-02,6.046408e-02
20,Q,30,16,1.000000000e-01,0.002108,0.001763,0.081214,3.465814e-01,2.994908e-01,1.157235,3.230857e-01,3.230396e-01
20,Q,30,17,8.659643234e-02,0.000356,0.005570,-0.179355,8.033263e-02,1.054907e-01,0.761514,9.290718e-02,9.299916e-02
20,Q,30,18,7.498942093e-02,-0.002202,0.000644,-0.093513,2.506192e-01,2.163466e-01,1.158415,2.334452e-01,2.334592e-01
20,Q,30,19,6.493816316e-02,0.002888,0.005838,-0.158625,1.757304e-01,1.375516e-01,1.277560,1.566962e-01,1.568401e-01
20,Q,30,20,5.623413252e-02,-0.004023,0.006479,-0.028361,1.161650e-01,6.355292e-02,1.827847,8.975314e-02,8.976893e-02
20,Q,30,21,4.869675252e-02,-0.005259,0.004912,-0.034833,1.883655e-01,2.349147e-01,0.801847,2.117625e-01,2.117985e-01
20,Q,30,22,4.216965034e-02,-0.000137,0.011576,0.010682,2.497459e-01,2.586245e-01,0.965670,2.541858e-01,2.541544e-01
20,Q,30,23,3.651741273e-02,-0.006439,0.004164,0.103703,1.006378e-01,7.562040e-02,1.330828,8.804855e-02,8.801088e-02
20,Q,30,24,3.162277660e-02,-0.005526,0.013351,-0.009943,2.165741e-01,3.497201e-01,0.619278,2.835149e-01,2.835515e-01
20,Q,30,25,2.738419634e-02,-0.007252,0.003401,-0.109035,2.154837e-01,1.943437e-01,1.108777,2.048371e-01,2.049129e-01
20,Q,30,26,2.371373706e-02,0.002145,0.020309,0.103498,3.196762e-01,3.184163e-01,1.003957,3.190476e-01,3.183770e-01
20,Q,30,27,2.053525026e-02,0.007325,0.021056,-0.031622,2.835523e-01,2.492684e-01,1.137538,2.665359e-01,2.667129e-01
20,Q,30,28,1.778279410e-02,-0.007991,0.025063,-0.103383,2.941977e-01,2.507907e-01,1.173081,2.723208e-01,2.730246e-01
20,Q,30,29,1.539926526e-02,0.003815,0.000527,-0.026103,3.620768e-01,2.281757e-01,1.586834,2.953817e-01,2.953857e-01
20,Q,30,30,1.333521432e-02,-0.017483,0.024473,-0.063895,2.856431e-01,2.641686e-01,1.081291,2.747181e-01,2.751477e-01
20,Q,30,31,1.154781985e-02,-0.004186,0.041912,-0.003544,3.458559e-01,3.150765e-01,1.097689,3.304018e-01,3.304508e-01
20,Q,30,32,1.000000000e-02,-0.003392,0.048624,-0.137041,3.708892e-01,3.350953e-01,1.106817,3.529315e-01,3.552807e-01
20,Q,30,33,8.659643234e-03,-0.022692,0.045249,-0.080978,2.707922e-01,6.654575e-01,0.406926,4.726028e-01,4.741583e-01
20,Q,30,34,7.498942093e-03,-0.021037,0.007504,-0.030153,4.584724e-01,3.993710e-01,1.147986,4.283000e-01,4.283969e-01
20,Q,30,35,6.493816316e-03,0.037170,0.033903,0.037969,3.562608e-01,3.934560e-01,0.905465,3.741672e-01,3.736852e-01
20,Q,30,36,5.623413252e-03,-0.037860,0.065093,0.056474,3.848030e-01,4.789182e-01,0.803484,4.336422e-01,4.320641e-01
20,Q,30,37,4.869675252e-03,0.044471,0.027461,-0.080806,5.792226e-01,4.757284e-01,1.217549,5.297767e-01,5.309416e-01
20,Q,30,38,4.216965034e-03,-0.058139,0.058002,-0.120413,3.277686e-01,1.321179e+00,0.248088,8.533518e-01,8.579478e-01
20,Q,30,39,3.651741273e-03,0.045170,0.115920,0.035754,1.155149e+00,6.605777e-01,1.748695,9.190332e-01,9.154128e-01
20,Q,30,40,3.162277660e-03,0.029071,0.005782,0.071189,6.059520e-01,5.771890e-01,1.049833,5.919886e-01,5.917452e-01
20,Q,30,41,2.738419634e-03,-0.087176,0.069373,-0.005083,6.993810e-01,7.207978e-01,0.970287,7.110229e-01,7.112733e-01
20,Q,30,42,2.371373706e-03,-0.029757,0.201586,-0.037084,6.577286e-01,7.419970e-01,0.886430,7.011166e-01,7.063390e-01
20,Q,30,43,2.053525026e-03,0.100528,0.181971,0.007070,6.229700e-01,7.428050e-01,0.838672,6.768641e-01,6.759889e-01
20,Q,30,44,1.778279410e-03,0.115461,0.063392,-0.005171,7.298179e-01,8.003081e-01,0.911921,7.609935e-01,7.612441e-01
20,Q,30,45,1.539926526e-03,0.003861,0.000053,0.073502,6.633712e-01,7.863631e-01,0.843594,7.246297e-01,7.246269e-01
20,Q,30,46,1.333521432e-03,-0.134071,0.058145,0.001004,8.454119e-01,8.602384e-01,0.982765,8.538190e-01,8.537693e-01
20,Q,30,47,1.154781985e-03,-0.211624,0.207453,-0.009785,8.082893e-01,7.303951e-01,1.106647,7.611001e-01,7.626598e-01
20,Q,30,48,1.000000000e-03,-0.199597,0.385077,-0.063076,1.342114e+00,9.724933e-01,1.380075,1.120416e+00,1.148165e+00
20,Q,30,49,8.659643234e-04,-0.111657,0.540910,0.157237,1.235858e+00,4.336908e-01,2.849629,7.899907e-01,7.277242e-01
20,Q,30,50,7.498942093e-04,0.022292,0.650353,-0.077342,1.125718e+00,8.748108e-01,1.286813,1.003061e+00,1.052977e+00
20,Q,30,51,6.493816316e-04,0.173724,0.709245,0.154997,1.057026e+00,1.333570e+00,0.792629,1.171277e+00,1.040759e+00
20,Q,30,52,5.623413252e-04,0.322370,0.724679,0.104267,1.538982e+00,8.577653e-01,1.794176,1.308175e+00,1.221361e+00
20,Q,30,53,4.869675252e-04,0.456647,0.707750,0.051133,6.954846e-01,9.002876e-01,0.772514,7.511248e-01,7.224887e-01
20,Q,30,54,4.216965034e-04,0.571593,0.669410,-0.198989,1.275375e+00,9.998857e-01,1.275521,1.216364e+00,1.366788e+00
20,Q,30,55,3.651741273e-04,0.666452,0.618679,-0.070677,8.612655e-01,1.103299e+00,0.780627,9.016304e-01,9.442550e-01
20,Q,30,56,3.162277660e-04,0.742743,0.562238,-0.230749,6.457014e-01,1.038750e+00,0.621614,6.962587e-01,8.025094e-01
20,Q,30,57,2.738419634e-04,0.802978,0.504661,0.032354,9.387022e-01,1.704402e+00,0.550752,1.014132e+00,9.934789e-01
20,Q,30,58,2.371373706e-04,0.849905,0.448857,0.021417,8.250824e-01,1.034849e+00,0.797297,8.408249e-01,8.319421e-01
20,Q,30,59,2.053525026e-04,0.886105,0.396526,-0.055256,9.112634e-01,8.030514e-01,1.134751,9.051010e-01,9.238444e-01
20,Q,30,60,1.778279410e-04,0.913831,0.348535,-0.162835,1.251343e+00,9.807155e-01,1.275949,1.239683e+00,1.302555e+00
20,Q,30,61,1.539926526e-04,0.934951,0.305203,0.113226,8.093952e-01,8.438713e-01,0.959145,8.105165e-01,7.819569e-01
20,Q,30,62,1.333521432e-04,0.950977,0.266509,-0.107675,9.570223e-01,1.433664e+00,0.667536,9.687055e-01,1.002319e+00
20,Q,30,63,1.154781985e-04,0.963100,0.232234,0.029825,8.935879e-01,9.637688e-01,0.927181,8.948827e-01,8.884549e-01
20,Q,31,0,1.000000000e+00,-0.000141,-0.000114,-0.141540,1.518022e-01,1.297734e-01,1.169748,1.407862e-01,1.407840e-01
20,Q,31,1,8.659643234e-01,-0.000513,0.000381,0.068430,9.772227e-02,1.157256e-01,0.844431,1.067285e-01,1.067258e-01
20,Q,31,2,7.498942093e-01,-0.000302,-0.000091,-0.208166,1.228305e-01,1.442128e-01,0.851731,1.335249e-01,1.335224e-01
20,Q,31,3,6.493816316e-01,-0.000082,0.000691,0.160590,1.583473e-01,7.830846e-02,2.022097,1.183246e-01,1.183122e-01
20,Q,31,4,5.623413252e-01,-0.000657,0.000585,-0.030646,1.251245e-01,1.505298e-01,0.831227,1.378355e-01,1.378379e-01
20,Q,31,5,4.869675252e-01,-0.000345,0.000973,-0.282937,1.494481e-01,2.337810e-01,0.639265,1.916291e-01,1.916805e-01
20,Q,31,6,4.216965034e-01,-0.000354,-0.000042,0.077055,9.241245e-02,5.351261e-02,1.726928,7.295564e-02,7.295587e-02
20,Q,31,7,3.651741273e-01,0.000207,0.000125,0.055796,1.746116e-01,1.775433e-01,0.983487,1.760772e-01,1.760759e-01
20,Q,31,8,3.162277660e-01,0.000501,0.000498,-0.249864,5.960764e-02,1.147990e-01,0.519235,8.718949e-02,8.719978e-02
20,Q,31,9,2.738419634e-01,-0.000581,0.001707,0.244942,1.353016e-01,1.623456e-01,0.833417,1.488315e-01,1.487695e-01
20,Q,31,10,2.371373706e-01,-0.000989,0.001734,0.162841,1.984477e-01,1.452502e-01,1.366248,1.718226e-01,1.717747e-01
