layer,stream,head,band,theta_k,C_k,S_k,rho,sigma1_sq,sigma2_sq,var_ratio,rope_var_rho0,rope_var_full
4,Q,7,29,1.539926526e-02,0.003815,0.000527,0.164792,3.174712e-01,3.785872e-01,0.838568,3.479126e-01,3.478825e-01
4,Q,7,30,1.333521432e-02,-0.017483,0.024473,-0.219240,3.249347e-01,2.449494e-01,1.326538,2.842429e-01,2.857566e-01
4,Q,7,31,1.154781985e-02,-0.004186,0.041912,0.148219,1.224052e-01,1.039348e+00,0.117771,5.827955e-01,5.805797e-01
4,Q,7,32,1.000000000e-02,-0.003392,0.048624,0.147176,2.574072e-01,3.094328e-01,0.831868,2.835083e-01,2.814886e-01
4,Q,7,33,8.659643234e-03,-0.022692,0.045249,-0.239719,3.850934e-01,3.155624e-01,1.220340,3.495390e-01,3.533202e-01
4,Q,7,34,7.498942093e-03,-0.021037,0.007504,0.016227,3.681888e-01,2.815743e-01,1.307608,3.239705e-01,3.239313e-01
4,Q,7,35,6.493816316e-03,0.037170,0.033903,-0.142717,5.562044e-02,2.403839e-01,0.231382,1.445683e-01,1.451278e-01
4,Q,7,36,5.623413252e-03,-0.037860,0.065093,-0.086920,2.732446e-01,4.219954e-01,0.647506,3.504358e-01,3.523571e-01
4,Q,7,37,4.869675252e-03,0.044471,0.027461,-0.119987,2.810483e-01,2.660976e-01,1.056185,2.739054e-01,2.748064e-01
4,Q,7,38,4.216965034e-03,-0.058139,0.058002,-0.081353,2.588006e-01,3.078255e-01,0.840738,2.847382e-01,2.860700e-01
4,Q,7,39,3.651741273e-03,0.045170,0.115920,0.332047,8.572490e-01,2.877653e-02,29.789864,4.617237e-01,4.556782e-01
4,Q,7,40,3.162277660e-03,0.029071,0.005782,-0.270791,3.503599e-01,3.083091e-01,1.136392,3.299457e-01,3.304603e-01
4,Q,7,41,2.738419634e-03,-0.087176,0.069373,0.388533,2.887159e-01,3.779900e-01,0.763819,3.372443e-01,3.283401e-01
4,Q,7,42,2.371373706e-03,-0.029757,0.201586,0.005009,1.937433e-01,2.697030e-01,0.718358,2.328533e-01,2.326225e-01
4,Q,7,43,2.053525026e-03,0.100528,0.181971,-0.179656,2.623143e-01,2.849110e-01,0.920689,2.724768e-01,2.814142e-01
4,Q,7,44,1.778279410e-03,0.115461,0.063392,-0.099862,2.893999e-01,3.699759e-01,0.782213,3.250362e-01,3.271077e-01
4,Q,7,45,1.539926526e-03,0.003861,0.000053,0.133265,2.762917e-01,3.536060e-01,0.781355,3.147996e-01,3.147974e-01
4,Q,7,46,1.333521432e-03,-0.134071,0.058145,0.052529,2.723465e-01,3.388585e-01,0.803717,3.100612e-01,3.091333e-01
4,Q,7,47,1.154781985e-03,-0.211624,0.207453,0.017070,2.084112e-01,4.014869e-01,0.519098,3.253788e-01,3.243545e-01
4,Q,7,48,1.000000000e-03,-0.199597,0.385077,-0.025960,3.834950e-01,2.923465e-01,1.311782,3.288243e-01,3.321714e-01
4,Q,7,49,8.659643234e-04,-0.111657,0.540910,-0.074057,6.534677e-01,3.425439e-01,1.907690,4.806474e-01,4.995998e-01
4,Q,7,50,7.498942093e-04,0.022292,0.650353,0.010674,3.479608e-01,2.062546e-01,1.687046,2.786871e-01,2.768274e-01
4,Q,7,51,6.493816316e-04,0.173724,0.709245,-0.067807,2.737855e-01,3.081887e-01,0.888370,2.879988e-01,3.019683e-01
4,Q,7,52,5.623413252e-04,0.322370,0.724679,-0.268088,8.130943e-02,1.710303e-01,0.475410,1.117082e-01,1.346185e-01
4,Q,7,53,4.869675252e-04,0.456647,0.707750,0.208149,5.063496e-01,3.911022e-01,1.294673,4.750396e-01,4.094818e-01
4,Q,7,54,4.216965034e-04,0.571593,0.669410,-0.062883,3.514093e-01,8.339411e-02,4.213838,2.939996e-01,3.012056e-01
4,Q,7,55,3.651741273e-04,0.666452,0.618679,0.036988,3.563297e-01,2.974815e-01,1.197821,3.465153e-01,3.390648e-01
4,Q,7,56,3.162277660e-04,0.742743,0.562238,0.076780,1.977556e-01,3.989204e-01,0.495727,2.236312e-01,2.115063e-01
4,Q,7,57,2.738419634e-04,0.802978,0.504661,0.115139,2.065175e-01,6.484169e-01,0.318495,2.500494e-01,2.287863e-01
4,Q,7,58,2.371373706e-04,0.849905,0.448857,-0.020302,2.292806e-01,4.381333e-01,0.523312,2.449545e-01,2.478427e-01
4,Q,7,59,2.053525026e-04,0.886105,0.396526,0.119259,3.310640e-01,2.875578e-01,1.151296,3.285865e-01,3.139956e-01
4,Q,7,60,1.778279410e-04,0.913831,0.348535,0.039789,3.415668e-01,8.579959e-02,3.980984,3.305472e-01,3.281732e-01
4,Q,7,61,1.539926526e-04,0.934951,0.305203,-0.162976,3.655268e-01,2.932371e-01,1.246523,3.631756e-01,3.794603e-01
4,Q,7,62,1.333521432e-04,0.950977,0.266509,-0.069873,3.137495e-01,3.180218e-01,0.986566,3.138542e-01,3.197365e-01
4,Q,7,63,1.154781985e-04,0.963100,0.232234,-0.110531,3.415469e-01,4.160345e-01,0.820958,3.429212e-01,3.525972e-01
4,Q,8,0,1.000000000e+00,-0.000141,-0.000114,0.144721,1.284052e-01,4.940891e-01,0.259883,3.112730e-01,3.112771e-01
4,Q,8,1,8.659643234e-01,-0.000513,0.000381,0.412816,1.026532e-01,2.808682e-01,0.365486,1.918064e-01,1.917797e-01
4,Q,8,2,7.498942093e-01,-0.000302,-0.000091,0.273100,9.841283e-02,3.996068e-01,0.246274,2.490553e-01,2.490602e-01
4,Q,8,3,6.493816316e-01,-0.000082,0.000691,-0.008322,1.376046e-01,2.452598e-01,0.561056,1.914366e-01,1.914377e-01
4,Q,8,4,5.623413252e-01,-0.000657,0.000585,0.208580,6.494827e-02,4.241312e-01,0.153133,2.446578e-01,2.446375e-01
4,Q,8,5,4.869675252e-01,-0.000345,0.000973,0.007514,2.189845e-01,2.576818e-01,0.849825,2.383398e-01,2.383381e-01
4,Q,8,6,4.216965034e-01,-0.000354,-0.000042,0.237344,2.526553e-01,9.699768e-02,2.604756,1.747989e-01,1.748005e-01
4,Q,8,7,3.651741273e-01,0.000207,0.000125,-0.337464,2.375929e-01,1.251391e-01,1.898631,1.813776e-01,1.813849e-01
4,Q,8,8,3.162277660e-01,0.000501,0.000498,-0.126563,2.487870e-01,5.374485e-02,4.629039,1.513147e-01,1.513220e-01
4,Q,8,9,2.738419634e-01,-0.000581,0.001707,0.168007,1.953951e-01,1.802126e-01,1.084248,1.877994e-01,1.877456e-01
4,Q,8,10,2.371373706e-01,-0.000989,0.001734,0.048444,2.037261e-01,1.076520e-01,1.892450,1.556415e-01,1.556291e-01
4,Q,8,11,2.053525026e-01,-0.000937,0.000196,0.087325,2.255931e-01,1.086857e-01,2.075647,1.670846e-01,1.670819e-01
4,Q,8,12,1.778279410e-01,-0.000637,0.000035,-0.158099,1.593745e-01,1.755038e-01,0.908097,1.674443e-01,1.674452e-01
4,Q,8,13,1.539926526e-01,0.000591,0.002928,0.088699,5.531649e-02,2.276078e-01,0.243034,1.414113e-01,1.413821e-01
4,Q,8,14,1.333521432e-01,-0.000775,0.000062,-0.136972,1.718703e-01,1.757663e-01,0.977835,1.738198e-01,1.738213e-01
4,Q,8,15,1.154781985e-01,0.001777,0.002740,0.052447,2.018503e-01,1.379369e-01,1.463352,1.699504e-01,1.699264e-01
4,Q,8,16,1.000000000e-01,0.002108,0.001763,0.187912,8.942557e-02,1.966451e-01,0.454756,1.429224e-01,1.428784e-01
4,Q,8,17,8.659643234e-02,0.000356,0.005570,-0.095285,2.155015e-01,1.290371e-01,1.670075,1.722847e-01,1.723732e-01
4,Q,8,18,7.498942093e-02,-0.002202,0.000644,-0.398532,2.061365e-01,1.943733e-01,1.060518,2.002419e-01,2.002934e-01
4,Q,8,19,6.493816316e-02,0.002888,0.005838,0.038613,1.872755e-01,8.136553e-02,2.301657,1.344735e-01,1.344456e-01
4,Q,8,20,5.623413252e-02,-0.004023,0.006479,-0.031351,1.601792e-01,1.867898e-01,0.857537,1.735381e-01,1.735732e-01
4,Q,8,21,4.869675252e-02,-0.005259,0.004912,-0.218301,1.392158e-01,1.475282e-01,0.943656,1.433939e-01,1.435476e-01
4,Q,8,22,4.216965034e-02,-0.000137,0.011576,0.077040,2.495200e-01,5.317889e-02,4.692087,1.513360e-01,1.512333e-01
4,Q,8,23,3.651741273e-02,-0.006439,0.004164,0.144018,1.361616e-01,2.107631e-01,0.646041,1.737025e-01,1.736009e-01
4,Q,8,24,3.162277660e-02,-0.005526,0.013351,-0.006599,1.179050e-01,1.672507e-01,0.704960,1.427142e-01,1.427265e-01
4,Q,8,25,2.738419634e-02,-0.007252,0.003401,-0.107150,1.881275e-01,1.373737e-01,1.369458,1.625665e-01,1.626251e-01
4,Q,8,26,2.371373706e-02,0.002145,0.020309,-0.113595,1.507007e-01,1.686826e-01,0.893398,1.596724e-01,1.600402e-01
4,Q,8,27,2.053525026e-02,0.007325,0.021056,0.121413,1.355429e-01,1.194755e-01,1.134482,1.275680e-01,1.272427e-01
4,Q,8,28,1.778279410e-02,-0.007991,0.025063,0.084435,4.072366e-01,4.976723e-02,8.182826,2.270737e-01,2.267725e-01
4,Q,8,29,1.539926526e-02,0.003815,0.000527,-0.145903,1.672988e-01,1.417933e-01,1.179878,1.545947e-01,1.546066e-01
4,Q,8,30,1.333521432e-02,-0.017483,0.024473,0.070743,1.175538e-01,1.577831e-01,0.745034,1.380201e-01,1.377843e-01
4,Q,8,31,1.154781985e-02,-0.004186,0.041912,-0.057314,9.000139e-02,4.358692e-01,0.206487,2.636591e-01,2.641349e-01
4,Q,8,32,1.000000000e-02,-0.003392,0.048624,-0.045918,1.186731e-01,1.266888e-01,0.936729,1.226945e-01,1.229683e-01
4,Q,8,33,8.659643234e-03,-0.022692,0.045249,0.068551,1.177837e-01,1.171718e-01,1.005223,1.174708e-01,1.171064e-01
4,Q,8,34,7.498942093e-03,-0.021037,0.007504,0.035163,1.226225e-01,1.777402e-01,0.689897,1.507611e-01,1.507222e-01
4,Q,8,35,6.493816316e-03,0.037170,0.033903,0.088786,4.340978e-02,9.682424e-02,0.448336,6.912429e-02,6.892914e-02
4,Q,8,36,5.623413252e-03,-0.037860,0.065093,-0.096805,1.061194e-01,1.352753e-01,0.784470,1.212493e-01,1.220043e-01
4,Q,8,37,4.869675252e-03,0.044471,0.027461,0.053910,1.222566e-01,1.192824e-01,1.024934,1.208356e-01,1.206568e-01
4,Q,8,38,4.216965034e-03,-0.058139,0.058002,0.089106,1.264678e-01,1.013356e-01,1.248010,1.131711e-01,1.125860e-01
4,Q,8,39,3.651741273e-03,0.045170,0.115920,0.325682,4.925189e-01,2.130257e-02,23.120164,2.675531e-01,2.636861e-01
4,Q,8,40,3.162277660e-03,0.029071,0.005782,0.076279,1.061803e-01,1.122200e-01,0.946179,1.091124e-01,1.090642e-01
4,Q,8,41,2.738419634e-03,-0.087176,0.069373,0.506270,2.412687e-01,2.609105e-01,0.924718,2.519458e-01,2.431339e-01
4,Q,8,42,2.371373706e-03,-0.029757,0.201586,0.039621,1.085600e-01,1.140848e-01,0.951573,1.114046e-01,1.105157e-01
4,Q,8,43,2.053525026e-03,0.100528,0.181971,0.037221,1.361157e-01,1.170838e-01,1.162549,1.275564e-01,1.267013e-01
4,Q,8,44,1.778279410e-03,0.115461,0.063392,-0.002679,1.195666e-01,1.232621e-01,0.970019,1.212010e-01,1.212216e-01
4,Q,8,45,1.539926526e-03,0.003861,0.000053,0.013992,1.503312e-01,1.512067e-01,0.994210,1.507672e-01,1.507671e-01
4,Q,8,46,1.333521432e-03,-0.134071,0.058145,0.017888,1.417288e-01,1.471440e-01,0.963198,1.447994e-01,1.446492e-01
4,Q,8,47,1.154781985e-03,-0.211624,0.207453,-0.104745,1.087412e-01,1.170206e-01,0.929248,1.137570e-01,1.162082e-01
4,Q,8,48,1.000000000e-03,-0.199597,0.385077,-0.102611,1.606138e-01,1.107670e-01,1.450015,1.307157e-01,1.359861e-01
4,Q,8,49,8.659643234e-04,-0.111657,0.540910,0.270629,2.132958e-01,1.137248e-01,1.875543,1.579514e-01,1.351523e-01
4,Q,8,50,7.498942093e-04,0.022292,0.650353,-0.022062,1.205170e-01,1.364538e-01,0.883207,1.283078e-01,1.301478e-01
4,Q,8,51,6.493816316e-04,0.173724,0.709245,0.159346,1.770386e-01,1.640107e-01,1.079433,1.716563e-01,1.523985e-01
4,Q,8,52,5.623413252e-04,0.322370,0.724679,-0.348288,6.344537e-02,1.150403e-01,0.551505,8.092653e-02,1.024895e-01
4,Q,8,53,4.869675252e-04,0.456647,0.707750,0.216535,1.575855e-01,3.075842e-01,0.512333,1.983366e-01,1.645963e-01
4,Q,8,54,4.216965034e-04,0.571593,0.669410,-0.008254,1.433161e-01,7.997190e-02,1.792081,1.297476e-01,1.303391e-01
4,Q,8,55,3.651741273e-04,0.666452,0.618679,-0.082346,1.347369e-01,1.024139e-01,1.315611,1.293463e-01,1.353308e-01
4,Q,8,56,3.162277660e-04,0.742743,0.562238,-0.150876,1.956386e-01,1.272954e-01,1.536887,1.868477e-01,2.002344e-01
4,Q,8,57,2.738419634e-04,0.802978,0.504661,0.311867,1.529393e-01,2.678759e-01,0.570934,1.642618e-01,1.324055e-01
4,Q,8,58,2.371373706e-04,0.849905,0.448857,-0.239613,1.804258e-01,2.181512e-01,0.827067,1.832570e-01,2.045946e-01
4,Q,8,59,2.053525026e-04,0.886105,0.396526,0.180627,1.363039e-01,1.023826e-01,1.331319,1.343722e-01,1.259112e-01
4,Q,8,60,1.778279410e-04,0.913831,0.348535,0.269095,1.579108e-01,7.760519e-02,2.034797,1.544508e-01,1.440683e-01
4,Q,8,61,1.539926526e-04,0.934951,0.305203,-0.123659,1.737330e-01,9.722941e-02,1.786836,1.712448e-01,1.761499e-01
4,Q,8,62,1.333521432e-04,0.950977,0.266509,-0.228049,1.950639e-01,1.188608e-01,1.641112,1.931961e-01,2.024505e-01
4,Q,8,63,1.154781985e-04,0.963100,0.232234,-0.187730,1.209782e-01,1.793385e-01,0.674580,1.220549e-01,1.284766e-01
4,Q,9,0,1.000000000e+00,-0.000141,-0.000114,-0.781570,3.949911e-01,3.548291e-01,1.113187,3.749073e-01,3.748738e-01
4,Q,9,1,8.659643234e-01,-0.000513,0.000381,0.678693,2.115204e-01,2.052622e-01,1.030489,2.083897e-01,2.083358e-01
4,Q,9,2,7.498942093e-01,-0.000302,-0.000091,-0.298120,9.107094e-01,8.902144e-02,10.230225,4.997415e-01,4.997337e-01
4,Q,9,3,6.493816316e-01,-0.000082,0.000691,-0.257215,1.570159e-01,4.981219e-01,0.315216,3.275829e-01,3.276327e-01
4,Q,9,4,5.623413252e-01,-0.000657,0.000585,-0.114834,6.694952e-02,9.353877e-01,0.071574,5.014540e-01,5.014708e-01
4,Q,9,5,4.869675252e-01,-0.000345,0.000973,0.220577,2.803600e-01,1.272018e-01,2.204057,2.037545e-01,2.037140e-01
4,Q,9,6,4.216965034e-01,-0.000354,-0.000042,-0.400365,9.390556e-02,4.269054e-01,0.219968,2.604644e-01,2.604610e-01
4,Q,9,7,3.651741273e-01,0.000207,0.000125,-0.108580,9.681528e-02,3.189102e-01,0.303582,2.078398e-01,2.078422e-01
4,Q,9,8,3.162277660e-01,0.000501,0.000498,0.097611,9.685041e-02,2.552003e-01,0.379507,1.759857e-01,1.759781e-01
4,Q,9,9,2.738419634e-01,-0.000581,0.001707,0.006030,1.018382e-01,1.823102e-01,0.558598,1.420975e-01,1.420961e-01
4,Q,9,10,2.371373706e-01,-0.000989,0.001734,-0.067718,9.019158e-02,2.041030e-01,0.441893,1.472036e-01,1.472196e-01
4,Q,9,11,2.053525026e-01,-0.000937,0.000196,-0.324376,1.389809e-01,1.399602e-01,0.993003,1.394710e-01,1.394799e-01
4,Q,9,12,1.778279410e-01,-0.000637,0.000035,0.121415,1.571710e-01,1.033406e-01,1.520902,1.302387e-01,1.302381e-01
4,Q,9,13,1.539926526e-01,0.000591,0.002928,-0.161111,1.942345e-01,1.317907e-01,1.473811,1.630310e-01,1.631065e-01
4,Q,9,14,1.333521432e-01,-0.000775,0.000062,0.132281,1.887638e-01,1.348051e-01,1.400272,1.617636e-01,1.617622e-01
4,Q,9,15,1.154781985e-01,0.001777,0.002740,-0.048122,1.784891e-01,8.338842e-02,2.140455,1.310233e-01,1.310394e-01
4,Q,9,16,1.000000000e-01,0.002108,0.001763,0.110251,1.998666e-01,1.197184e-01,1.669473,1.598769e-01,1.598469e-01
4,Q,9,17,8.659643234e-02,0.000356,0.005570,-0.434706,8.711608e-02,4.582258e-01,0.190116,2.726048e-01,2.730886e-01
4,Q,9,18,7.498942093e-02,-0.002202,0.000644,-0.215527,1.456922e-01,1.479962e-01,0.984432,1.468467e-01,1.468671e-01
4,Q,9,19,6.493816316e-02,0.002888,0.005838,-0.374663,2.211619e-01,1.193379e-01,1.853241,1.703969e-01,1.707523e-01
4,Q,9,20,5.623413252e-02,-0.004023,0.006479,0.002038,1.696011e-01,1.707308e-01,0.993383,1.701682e-01,1.701660e-01
4,Q,9,21,4.869675252e-02,-0.005259,0.004912,0.068067,1.205697e-01,1.517154e-01,0.794709,1.362244e-01,1.361792e-01
4,Q,9,22,4.216965034e-02,-0.000137,0.011576,0.061481,1.208948e-01,1.343341e-01,0.899956,1.276154e-01,1.275247e-01
4,Q,9,23,3.651741273e-02,-0.006439,0.004164,-0.107516,8.299313e-02,2.294679e-01,0.361676,1.567021e-01,1.567639e-01
4,Q,9,24,3.162277660e-02,-0.005526,0.013351,0.009362,1.429327e-01,1.222275e-01,1.169399,1.325229e-01,1.325064e-01
4,Q,9,25,2.738419634e-02,-0.007252,0.003401,0.161952,3.730259e-01,4.375843e-02,8.524664,2.071982e-01,2.071278e-01
4,Q,9,26,2.371373706e-02,0.002145,0.020309,0.240908,1.138613e-01,1.870864e-01,0.608603,1.503953e-01,1.496812e-01
4,Q,9,27,2.053525026e-02,0.007325,0.021056,0.076425,1.183543e-01,1.098584e-01,1.077335,1.141374e-01,1.139539e-01
4,Q,9,28,1.778279410e-02,-0.007991,0.025063,-0.089287,1.192160e-01,1.667023e-01,0.715143,1.431489e-01,1.434644e-01
4,Q,9,29,1.539926526e-02,0.003815,0.000527,-0.155138,1.336704e-01,1.670506e-01,0.800179,1.502968e-01,1.503090e-01
4,Q,9,30,1.333521432e-02,-0.017483,0.024473,0.026784,1.097228e-01,1.191093e-01,0.921194,1.144981e-01,1.144232e-01
4,Q,9,31,1.154781985e-02,-0.004186,0.041912,0.427204,2.107539e-01,5.251835e-02,4.012958,1.313050e-01,1.294213e-01
4,Q,9,32,1.000000000e-02,-0.003392,0.048624,-0.019613,1.143977e-01,1.490470e-01,0.767528,1.317811e-01,1.319056e-01
4,Q,9,33,8.659643234e-03,-0.022692,0.045249,0.185179,4.472110e-02,2.819993e-01,0.158586,1.660524e-01,1.651114e-01
4,Q,9,34,7.498942093e-03,-0.021037,0.007504,-0.008790,1.199064e-01,1.085748e-01,1.104367,1.141214e-01,1.141289e-01
4,Q,9,35,6.493816316e-03,0.037170,0.033903,0.073550,1.358320e-01,1.188515e-01,1.142871,1.276573e-01,1.273405e-01
4,Q,9,36,5.623413252e-03,-0.037860,0.065093,-0.060936,1.201487e-01,1.073824e-01,1.118886,1.135239e-01,1.139745e-01
4,Q,9,37,4.869675252e-03,0.044471,0.027461,0.126429,1.138225e-01,9.774930e-02,1.164433,1.061433e-01,1.057771e-01
4,Q,9,38,4.216965034e-03,-0.058139,0.058002,-0.102183,2.447516e-02,3.528620e-01,0.069362,1.982146e-01,1.987654e-01
4,Q,9,39,3.651741273e-03,0.045170,0.115920,0.026499,1.156471e-01,1.402585e-01,0.824528,1.273970e-01,1.270057e-01
4,Q,9,40,3.162277660e-03,0.029071,0.005782,-0.126117,1.252431e-01,1.379488e-01,0.907895,1.314113e-01,1.315071e-01
4,Q,9,41,2.738419634e-03,-0.087176,0.069373,0.063113,1.227430e-01,1.160965e-01,1.057251,1.191300e-01,1.186074e-01
4,Q,9,42,2.371373706e-03,-0.029757,0.201586,-0.036541,1.389890e-01,1.079164e-01,1.287932,1.229904e-01,1.238925e-01
4,Q,9,43,2.053525026e-03,0.100528,0.181971,-0.099414,1.119573e-01,1.783848e-01,0.627617,1.418321e-01,1.443887e-01
4,Q,9,44,1.778279410e-03,0.115461,0.063392,-0.051341,1.002737e-01,1.554702e-01,0.644971,1.246854e-01,1.250918e-01
4,Q,9,45,1.539926526e-03,0.003861,0.000053,0.898908,2.866336e-01,5.790061e-02,4.950441,1.727086e-01,1.727025e-01
4,Q,9,46,1.333521432e-03,-0.134071,0.058145,0.038525,1.378968e-01,1.192242e-01,1.156617,1.273088e-01,1.270216e-01
4,Q,9,47,1.154781985e-03,-0.211624,0.207453,0.081446,1.133150e-01,1.093237e-01,1.036509,1.108970e-01,1.090164e-01
4,Q,9,48,1.000000000e-03,-0.199597,0.385077,-0.145607,9.800452e-02,1.318534e-01,0.743284,1.183070e-01,1.246808e-01
4,Q,9,49,8.659643234e-04,-0.111657,0.540910,-0.179334,1.084459e-01,1.358399e-01,0.798336,1.236723e-01,1.354458e-01
4,Q,9,50,7.498942093e-04,0.022292,0.650353,0.026144,1.254389e-01,1.275573e-01,0.983393,1.264745e-01,1.243237e-01
4,Q,9,51,6.493816316e-04,0.173724,0.709245,0.108884,1.058562e-01,2.080783e-01,0.508733,1.480880e-01,1.366268e-01
4,Q,9,52,5.623413252e-04,0.322370,0.724679,-0.193337,1.776097e-01,9.192092e-02,1.932201,1.485771e-01,1.664790e-01
4,Q,9,53,4.869675252e-04,0.456647,0.707750,0.190961,1.546044e-01,1.426864e-01,1.083526,1.513665e-01,1.312929e-01
4,Q,9,54,4.216965034e-04,0.571593,0.669410,0.013664,1.068260e-01,1.196707e-01,0.892666,1.095774e-01,1.085432e-01
4,Q,9,55,3.651741273e-04,0.666452,0.618679,-0.000052,1.121191e-01,1.063595e-01,1.054152,1.111585e-01,1.111621e-01
4,Q,9,56,3.162277660e-04,0.742743,0.562238,0.008831,1.329059e-01,1.046267e-01,1.270286,1.292684e-01,1.286829e-01
4,Q,9,57,2.738419634e-04,0.802978,0.504661,-0.120704,1.154948e-01,1.259728e-01,0.916824,1.165270e-01,1.238745e-01
4,Q,9,58,2.371373706e-04,0.849905,0.448857,0.100150,1.534260e-01,1.218840e-01,1.258787,1.510588e-01,1.449116e-01
4,Q,9,59,2.053525026e-04,0.886105,0.396526,0.156201,1.178759e-01,1.067408e-01,1.104319,1.172418e-01,1.102942e-01
4,Q,9,60,1.778279410e-04,0.913831,0.348535,-0.036673,1.162081e-01,1.355934e-01,0.857034,1.170434e-01,1.186478e-01
4,Q,9,61,1.539926526e-04,0.934951,0.305203,-0.001386,1.271564e-01,1.538342e-01,0.826581,1.280241e-01,1.280833e-01
4,Q,9,62,1.333521432e-04,0.950977,0.266509,-0.079616,9.381356e-02,1.355759e-01,0.691963,9.483722e-02,9.723019e-02
4,Q,9,63,1.154781985e-04,0.963100,0.232234,-0.027444,1.196466e-01,1.194946e-01,1.001272,1.196438e-01,1.204059e-01
4,Q,10,0,1.000000000e+00,-0.000141,-0.000114,0.182190,8.400467e-02,3.233673e-02,2.597809,5.816705e-02,5.816814e-02
4,Q,10,1,8.659643234e-01,-0.000513,0.000381,0.490204,2.139804e-01,1.105640e-01,1.935354,1.622456e-01,1.622169e-01
4,Q,10,2,7.498942093e-01,-0.000302,-0.000091,0.088498,2.856471e-01,3.334827e-01,0.856558,3.095721e-01,3.095746e-01
4,Q,10,3,6.493816316e-01,-0.000082,0.000691,0.308690,1.225559e-01,2.504375e-01,0.489367,1.865020e-01,1.864646e-01
4,Q,10,4,5.623413252e-01,-0.000657,0.000585,-0.373091,1.321267e-01,1.325925e-01,0.996487,1.323597e-01,1.323886e-01
4,Q,10,5,4.869675252e-01,-0.000345,0.000973,0.239262,3.487141e-01,2.619498e-01,1.331225,3.053170e-01,3.052466e-01
4,Q,10,6,4.216965034e-01,-0.000354,-0.000042,-0.275366,1.823932e-01,2.452397e-01,0.743734,2.138276e-01,2.138251e-01
4,Q,10,7,3.651741273e-01,0.000207,0.000125,-0.400640,4.146496e-01,4.951406e-01,0.837438,4.548868e-01,4.549094e-01
4,Q,10,8,3.162277660e-01,0.000501,0.000498,0.136624,1.837476e-01,3.235498e-01,0.567911,2.536137e-01,2.535972e-01
4,Q,10,9,2.738419634e-01,-0.000581,0.001707,-0.557963,3.786893e-01,3.514229e-01,1.077589,3.650481e-01,3.653956e-01
4,Q,10,10,2.371373706e-01,-0.000989,0.001734,-0.292947,2.773023e-01,2.055433e-01,1.349119,2.413873e-01,2.415086e-01
4,Q,10,11,2.053525026e-01,-0.000937,0.000196,0.002652,3.307479e-01,4.905032e-01,0.674303,4.107004e-01,4.107002e-01
4,Q,10,12,1.778279410e-01,-0.000637,0.000035,0.078967,2.624114e-01,2.364097e-01,1.109986,2.494023e-01,2.494016e-01
4,Q,10,13,1.539926526e-01,0.000591,0.002928,-0.255659,1.933221e-01,2.908021e-01,0.664789,2.420333e-01,2.422108e-01
4,Q,10,14,1.333521432e-01,-0.000775,0.000062,0.198092,5.788306e-01,2.150735e-01,2.691316,3.968110e-01,3.968067e-01
4,Q,10,15,1.154781985e-01,0.001777,0.002740,0.111836,4.880226e-01,2.360225e-01,2.067695,3.622465e-01,3.621425e-01
4,Q,10,16,1.000000000e-01,0.002108,0.001763,-0.158793,2.821127e-01,2.800820e-01,1.007250,2.810995e-01,2.811782e-01
4,Q,10,17,8.659643234e-02,0.000356,0.005570,0.018093,2.800774e-01,8.014914e-01,0.349445,5.406915e-01,5.406437e-01
4,Q,10,18,7.498942093e-02,-0.002202,0.000644,0.336402,5.026309e-01,3.228385e-01,1.556911,4.125367e-01,4.124494e-01
4,Q,10,19,6.493816316e-02,0.002888,0.005838,0.104443,5.230904e-01,2.278324e-01,2.295944,3.758878e-01,3.756773e-01
4,Q,10,20,5.623413252e-02,-0.004023,0.006479,0.375799,3.130736e-01,1.988742e-01,1.574230,2.557442e-01,2.551366e-01
4,Q,10,21,4.869675252e-02,-0.005259,0.004912,0.043087,2.521780e-01,1.824462e-01,1.382205,2.171288e-01,2.170834e-01
4,Q,10,22,4.216965034e-02,-0.000137,0.011576,0.070917,2.513604e-01,2.096048e-01,1.199211,2.304798e-01,2.302913e-01
4,Q,10,23,3.651741273e-02,-0.006439,0.004164,0.093593,2.167338e-01,2.856559e-01,0.758723,2.514168e-01,2.513198e-01
4,Q,10,24,3.162277660e-02,-0.005526,0.013351,0.007760,2.162058e-01,1.589536e-01,1.360182,1.874216e-01,1.874023e-01
4,Q,10,25,2.738419634e-02,-0.007252,0.003401,0.222143,1.188789e+00,1.792395e-01,6.632403,6.803534e-01,6.800047e-01
4,Q,10,26,2.371373706e-02,0.002145,0.020309,-0.106623,1.384033e-01,1.968832e-01,0.702972,1.675805e-01,1.679380e-01
4,Q,10,27,2.053525026e-02,0.007325,0.021056,0.046617,1.721702e-01,1.849213e-01,0.931046,1.784990e-01,1.783239e-01
4,Q,10,28,1.778279410e-02,-0.007991,0.025063,0.148638,1.514378e-01,1.923494e-01,0.787306,1.720571e-01,1.714212e-01
4,Q,10,29,1.539926526e-02,0.003815,0.000527,-0.177981,1.741236e-01,2.242159e-01,0.776589,1.990742e-01,1.990927e-01
4,Q,10,30,1.333521432e-02,-0.017483,0.024473,-0.061981,1.924545e-01,1.914377e-01,1.005311,1.919372e-01,1.922283e-01
4,Q,10,31,1.154781985e-02,-0.004186,0.041912,-0.238890,3.615689e-01,1.655329e-01,2.184272,2.631406e-01,2.655901e-01
4,Q,10,32,1.000000000e-02,-0.003392,0.048624,-0.100517,1.646491e-01,1.639832e-01,1.004061,1.643150e-01,1.651181e-01
