layer,stream,head,band,theta_k,C_k,S_k,rho,sigma1_sq,sigma2_sq,var_ratio,rope_var_rho0,rope_var_full
11,Q,19,20,3.162277660e-03,0.029071,0.005782,-0.287816,1.018514e-01,1.080159e+00,0.094293,5.767852e-01,5.773371e-01
11,Q,19,21,2.371373706e-03,-0.029757,0.201586,0.116118,1.710852e-01,1.649279e-01,1.037333,1.679149e-01,1.639829e-01
11,Q,19,22,1.778279410e-03,0.115461,0.063392,0.056579,2.351387e-01,1.001618e-01,2.347589,1.754426e-01,1.748921e-01
11,Q,19,23,1.333521432e-03,-0.134071,0.058145,0.033573,2.515731e-01,3.100005e-01,0.811525,2.847035e-01,2.841584e-01
11,Q,19,24,1.000000000e-03,-0.199597,0.385077,0.205458,2.283965e-01,2.111748e-01,1.081552,2.180670e-01,2.006915e-01
11,Q,19,25,7.498942093e-04,0.022292,0.650353,0.029199,1.882201e-01,1.849948e-01,1.017435,1.866434e-01,1.830999e-01
11,Q,19,26,5.623413252e-04,0.322370,0.724679,-0.149548,1.996253e-01,2.374537e-01,0.840692,2.124421e-01,2.360373e-01
11,Q,19,27,4.216965034e-04,0.571593,0.669410,-0.188412,2.219596e-01,2.313828e-01,0.959275,2.239781e-01,2.525608e-01
11,Q,19,28,3.162277660e-04,0.742743,0.562238,0.207265,2.422024e-01,2.586665e-01,0.936350,2.443202e-01,2.151522e-01
11,Q,19,29,2.371373706e-04,0.849905,0.448857,0.263505,1.812967e-01,2.955481e-01,0.613425,1.898710e-01,1.624927e-01
11,Q,19,30,1.778279410e-04,0.913831,0.348535,0.083302,2.137967e-01,2.268708e-01,0.942372,2.143600e-01,2.079657e-01
11,Q,19,31,1.333521432e-04,0.950977,0.266509,0.143782,3.444566e-01,1.464795e-01,2.351569,3.396039e-01,3.309965e-01
11,Q,20,0,1.000000000e+00,-0.000141,-0.000114,0.189717,6.083627e-02,7.838975e-02,0.776074,6.961425e-02,6.961575e-02
11,Q,20,1,7.498942093e-01,-0.000302,-0.000091,-0.211583,7.160561e-02,8.115881e-02,0.882290,7.638365e-02,7.638218e-02
11,Q,20,2,5.623413252e-01,-0.000657,0.000585,-0.042552,7.771667e-02,7.928470e-02,0.980223,7.850120e-02,7.850315e-02
11,Q,20,3,4.216965034e-01,-0.000354,-0.000042,-0.206833,5.134466e-02,8.082866e-02,0.635228,6.609188e-02,6.609132e-02
11,Q,20,4,3.162277660e-01,0.000501,0.000498,0.102854,8.325516e-02,1.110639e-01,0.749615,9.715256e-02,9.714763e-02
11,Q,20,5,2.371373706e-01,-0.000989,0.001734,0.048393,4.250103e-02,1.041069e-01,0.408244,7.333444e-02,7.332885e-02
11,Q,20,6,1.778279410e-01,-0.000637,0.000035,-0.262815,8.469991e-02,1.034275e-01,0.818931,9.406965e-02,9.407051e-02
11,Q,20,7,1.333521432e-01,-0.000775,0.000062,0.413001,7.704837e-02,1.388498e-01,0.554904,1.079730e-01,1.079704e-01
11,Q,20,8,1.000000000e-01,0.002108,0.001763,0.222675,8.387243e-02,7.895038e-02,1.062343,8.141659e-02,8.138466e-02
11,Q,20,9,7.498942093e-02,-0.002202,0.000644,-0.214155,1.931901e-01,1.844030e-01,1.047652,1.887869e-01,1.888130e-01
11,Q,20,10,5.623413252e-02,-0.004023,0.006479,-0.300195,9.287351e-02,7.616351e-02,1.219396,8.448490e-02,8.464849e-02
11,Q,20,11,4.216965034e-02,-0.000137,0.011576,0.044498,1.337753e-01,1.410056e-01,0.948723,1.373910e-01,1.373202e-01
11,Q,20,12,3.162277660e-02,-0.005526,0.013351,-0.080080,1.080935e-01,9.641006e-02,1.121185,1.022195e-01,1.023287e-01
11,Q,20,13,2.371373706e-02,0.002145,0.020309,-0.003204,1.672019e-01,2.627298e-01,0.636403,2.148634e-01,2.148770e-01
11,Q,20,14,1.778279410e-02,-0.007991,0.025063,-0.095112,1.983946e-01,1.712603e-01,1.158439,1.847190e-01,1.851584e-01
11,Q,20,15,1.333521432e-02,-0.017483,0.024473,-0.144852,3.302501e-01,2.621721e-01,1.259669,2.956160e-01,2.966591e-01
11,Q,20,16,1.000000000e-02,-0.003392,0.048624,0.079496,3.736419e-01,4.304734e-01,0.867979,4.021541e-01,4.006038e-01
11,Q,20,17,7.498942093e-03,-0.021037,0.007504,-0.153133,4.300383e-01,3.709449e-01,1.159305,3.998700e-01,4.003290e-01
11,Q,20,18,5.623413252e-03,-0.037860,0.065093,-0.115080,6.198204e-01,4.820036e-01,1.285925,5.483032e-01,5.523976e-01
11,Q,20,19,4.216965034e-03,-0.058139,0.058002,0.391419,7.830585e-01,7.171519e-01,1.091901,7.481893e-01,7.311761e-01
11,Q,20,20,3.162277660e-03,0.029071,0.005782,-0.371942,2.955540e-01,1.180085e+00,0.250451,7.249625e-01,7.262325e-01
11,Q,20,21,2.371373706e-03,-0.029757,0.201586,0.260110,6.788936e-01,7.497425e-01,0.905502,7.153722e-01,6.779634e-01
11,Q,20,22,1.778279410e-03,0.115461,0.063392,-0.062720,9.359577e-01,8.085806e-01,1.157532,8.796227e-01,8.830816e-01
11,Q,20,23,1.333521432e-03,-0.134071,0.058145,-0.002967,9.572823e-01,8.092187e-01,1.182971,8.733250e-01,8.734768e-01
11,Q,20,24,1.000000000e-03,-0.199597,0.385077,-0.021929,1.121071e+00,1.336793e+00,0.838628,1.250461e+00,1.260798e+00
11,Q,20,25,7.498942093e-04,0.022292,0.650353,-0.109728,1.009620e+00,8.459493e-01,1.193476,9.296090e-01,9.955592e-01
11,Q,20,26,5.623413252e-04,0.322370,0.724679,0.010494,1.290483e+00,9.979659e-01,1.293113,1.191374e+00,1.182743e+00
11,Q,20,27,4.216965034e-04,0.571593,0.669410,-0.007624,1.374857e+00,8.837488e-01,1.555711,1.269660e+00,1.275286e+00
11,Q,20,28,3.162277660e-04,0.742743,0.562238,0.083014,9.809496e-01,8.523755e-01,1.150842,9.644113e-01,9.217325e-01
11,Q,20,29,2.371373706e-04,0.849905,0.448857,-0.015647,1.237583e+00,1.160078e+00,1.066811,1.231767e+00,1.240182e+00
11,Q,20,30,1.778279410e-04,0.913831,0.348535,-0.154932,9.557357e-01,8.547009e-01,1.118211,9.513826e-01,1.000187e+00
11,Q,20,31,1.333521432e-04,0.950977,0.266509,0.038953,1.010714e+00,5.317789e-01,1.900628,9.989746e-01,9.913638e-01
11,Q,21,0,1.000000000e+00,-0.000141,-0.000114,-0.006616,1.598182e-01,1.268970e-01,1.259433,1.433553e-01,1.433552e-01
11,Q,21,1,7.498942093e-01,-0.000302,-0.000091,-0.140350,1.191370e-01,1.035356e-01,1.150686,1.113339e-01,1.113325e-01
11,Q,21,2,5.623413252e-01,-0.000657,0.000585,-0.089600,2.738864e-01,1.907557e-01,1.435796,2.322937e-01,2.323057e-01
11,Q,21,3,4.216965034e-01,-0.000354,-0.000042,0.239061,2.641495e-01,3.065472e-01,0.861693,2.853559e-01,2.853587e-01
11,Q,21,4,3.162277660e-01,0.000501,0.000498,-0.413077,2.266218e-01,3.045060e-01,0.744228,2.655444e-01,2.655984e-01
11,Q,21,5,2.371373706e-01,-0.000989,0.001734,0.005861,2.232724e-01,1.696132e-01,1.316362,1.964163e-01,1.964143e-01
11,Q,21,6,1.778279410e-01,-0.000637,0.000035,-0.082510,2.354756e-01,3.480327e-01,0.676591,2.917900e-01,2.917908e-01
11,Q,21,7,1.333521432e-01,-0.000775,0.000062,0.003389,2.937093e-01,2.176993e-01,1.349151,2.556748e-01,2.556748e-01
11,Q,21,8,1.000000000e-01,0.002108,0.001763,-0.192720,2.628660e-01,2.949423e-01,0.891246,2.788704e-01,2.789650e-01
11,Q,21,9,7.498942093e-02,-0.002202,0.000644,0.090138,2.614278e-01,2.313589e-01,1.129966,2.463602e-01,2.463459e-01
11,Q,21,10,5.623413252e-02,-0.004023,0.006479,-0.092637,3.606176e-01,3.336944e-01,1.080682,3.471019e-01,3.473101e-01
11,Q,21,11,4.216965034e-02,-0.000137,0.011576,0.067680,2.056111e-01,1.345388e-01,1.528265,1.700701e-01,1.699398e-01
11,Q,21,12,3.162277660e-02,-0.005526,0.013351,-0.145469,2.488937e-01,2.488708e-01,1.000092,2.488822e-01,2.493655e-01
11,Q,21,13,2.371373706e-02,0.002145,0.020309,0.114131,2.649559e-01,3.769066e-01,0.702975,3.208112e-01,3.200787e-01
11,Q,21,14,1.778279410e-02,-0.007991,0.025063,0.050290,3.867517e-01,1.743347e-01,2.218444,2.796945e-01,2.793673e-01
11,Q,21,15,1.333521432e-02,-0.017483,0.024473,0.005070,3.294150e-01,2.511196e-01,1.311785,2.895829e-01,2.895472e-01
11,Q,21,16,1.000000000e-02,-0.003392,0.048624,0.210436,2.093852e-01,3.997203e-01,0.523829,3.048756e-01,3.019154e-01
11,Q,21,17,7.498942093e-03,-0.021037,0.007504,-0.071356,3.567571e-01,2.425165e-01,1.471063,2.984351e-01,2.985926e-01
11,Q,21,18,5.623413252e-03,-0.037860,0.065093,0.093258,3.333308e-01,2.337223e-01,1.426183,2.816409e-01,2.799466e-01
11,Q,21,19,4.216965034e-03,-0.058139,0.058002,0.115220,3.386640e-01,4.123451e-01,0.821312,3.776465e-01,3.751491e-01
11,Q,21,20,3.162277660e-03,0.029071,0.005782,-0.321616,1.895363e-01,9.938264e-01,0.190714,5.799906e-01,5.807977e-01
11,Q,21,21,2.371373706e-03,-0.029757,0.201586,0.078661,3.522494e-01,3.465575e-01,1.016424,3.493188e-01,3.437785e-01
11,Q,21,22,1.778279410e-03,0.115461,0.063392,-0.195473,4.955269e-01,3.280863e-01,1.510355,4.214730e-01,4.264694e-01
11,Q,21,23,1.333521432e-03,-0.134071,0.058145,-0.026544,4.575080e-01,4.193169e-01,1.091079,4.358523e-01,4.365283e-01
11,Q,21,24,1.000000000e-03,-0.199597,0.385077,-0.064336,6.576389e-01,6.811532e-01,0.965479,6.717427e-01,6.883240e-01
11,Q,21,25,7.498942093e-04,0.022292,0.650353,-0.159409,5.365218e-01,4.305957e-01,1.245999,4.847394e-01,5.345694e-01
11,Q,21,26,5.623413252e-04,0.322370,0.724679,0.028120,7.562362e-01,5.637913e-01,1.341341,6.910329e-01,6.777268e-01
11,Q,21,27,4.216965034e-04,0.571593,0.669410,-0.098419,8.703913e-01,4.921210e-01,1.768653,7.893646e-01,8.324833e-01
11,Q,21,28,3.162277660e-04,0.742743,0.562238,0.161994,5.107344e-01,4.429830e-01,1.152943,5.020196e-01,4.586975e-01
11,Q,21,29,2.371373706e-04,0.849905,0.448857,-0.060590,6.123468e-01,7.668776e-01,0.798494,6.239440e-01,6.425808e-01
11,Q,21,30,1.778279410e-04,0.913831,0.348535,-0.052353,5.592593e-01,4.376965e-01,1.277733,5.540218e-01,5.630495e-01
11,Q,21,31,1.333521432e-04,0.950977,0.266509,-0.059557,4.180483e-01,3.917131e-01,1.067231,4.174028e-01,4.238259e-01
11,Q,22,0,1.000000000e+00,-0.000141,-0.000114,0.172836,9.287087e-02,8.608522e-02,1.078825,8.947757e-02,8.947933e-02
11,Q,22,1,7.498942093e-01,-0.000302,-0.000091,-0.135606,8.194522e-02,1.163386e-01,0.704368,9.914709e-02,9.914588e-02
11,Q,22,2,5.623413252e-01,-0.000657,0.000585,0.008340,1.032240e-01,9.284308e-02,1.111811,9.803011e-02,9.802964e-02
11,Q,22,3,4.216965034e-01,-0.000354,-0.000042,-0.289480,7.201103e-02,9.508325e-02,0.757347,8.355122e-02,8.355021e-02
11,Q,22,4,3.162277660e-01,0.000501,0.000498,0.438307,1.344072e-01,1.879648e-01,0.715066,1.611726e-01,1.611379e-01
11,Q,22,5,2.371373706e-01,-0.000989,0.001734,0.188240,9.633830e-02,1.416578e-01,0.680078,1.190205e-01,1.189823e-01
11,Q,22,6,1.778279410e-01,-0.000637,0.000035,-0.275731,1.329165e-01,1.138406e-01,1.167567,1.233725e-01,1.233737e-01
11,Q,22,7,1.333521432e-01,-0.000775,0.000062,0.067641,1.229570e-01,1.531684e-01,0.802757,1.380744e-01,1.380738e-01
11,Q,22,8,1.000000000e-01,0.002108,0.001763,0.201241,1.329735e-01,1.521335e-01,0.874058,1.425333e-01,1.424829e-01
11,Q,22,9,7.498942093e-02,-0.002202,0.000644,-0.275336,3.087632e-01,2.186436e-01,1.412175,2.636042e-01,2.636503e-01
11,Q,22,10,5.623413252e-02,-0.004023,0.006479,-0.124101,1.666671e-01,1.125434e-01,1.480915,1.394964e-01,1.396065e-01
11,Q,22,11,4.216965034e-02,-0.000137,0.011576,0.051434,2.247668e-01,2.217264e-01,1.013712,2.232464e-01,2.231134e-01
11,Q,22,12,3.162277660e-02,-0.005526,0.013351,-0.026538,1.497476e-01,1.557438e-01,0.961500,1.527623e-01,1.528164e-01
11,Q,22,13,2.371373706e-02,0.002145,0.020309,-0.095135,1.734998e-01,2.438667e-01,0.711453,2.086078e-01,2.090052e-01
11,Q,22,14,1.778279410e-02,-0.007991,0.025063,-0.158763,2.379270e-01,2.286653e-01,1.040503,2.332591e-01,2.341873e-01
11,Q,22,15,1.333521432e-02,-0.017483,0.024473,-0.081988,4.144910e-01,2.488235e-01,1.665804,3.302091e-01,3.308535e-01
11,Q,22,16,1.000000000e-02,-0.003392,0.048624,0.092840,5.079756e-01,5.353776e-01,0.948817,5.217230e-01,5.193689e-01
11,Q,22,17,7.498942093e-03,-0.021037,0.007504,-0.181944,4.449495e-01,4.049279e-01,1.098836,4.245177e-01,4.250972e-01
11,Q,22,18,5.623413252e-03,-0.037860,0.065093,-0.029956,5.319901e-01,3.540954e-01,1.502392,4.396752e-01,4.405215e-01
11,Q,22,19,4.216965034e-03,-0.058139,0.058002,0.220268,4.892297e-01,6.157212e-01,0.794564,5.561525e-01,5.491405e-01
11,Q,22,20,3.162277660e-03,0.029071,0.005782,-0.414547,2.817483e-01,1.116151e+00,0.252428,6.868212e-01,6.881653e-01
11,Q,22,21,2.371373706e-03,-0.029757,0.201586,0.062230,5.629587e-01,6.014573e-01,0.935991,5.827808e-01,5.754812e-01
11,Q,22,22,1.778279410e-03,0.115461,0.063392,-0.080028,5.110155e-01,5.884162e-01,0.868459,5.452475e-01,5.480294e-01
11,Q,22,23,1.333521432e-03,-0.134071,0.058145,0.024953,8.201180e-01,7.253848e-01,1.130597,7.664009e-01,7.652819e-01
11,Q,22,24,1.000000000e-03,-0.199597,0.385077,-0.029066,9.404458e-01,1.012133e+00,0.929172,9.834438e-01,9.943638e-01
11,Q,22,25,7.498942093e-04,0.022292,0.650353,-0.162118,8.464123e-01,8.148875e-01,1.038686,8.310013e-01,9.185644e-01
11,Q,22,26,5.623413252e-04,0.322370,0.724679,0.089850,1.230578e+00,9.607113e-01,1.280903,1.139143e+00,1.068346e+00
11,Q,22,27,4.216965034e-04,0.571593,0.669410,-0.128665,1.152983e+00,7.846903e-01,1.469348,1.074093e+00,1.156018e+00
11,Q,22,28,3.162277660e-04,0.742743,0.562238,0.125980,9.033973e-01,7.664215e-01,1.178721,8.857782e-01,8.268404e-01
11,Q,22,29,2.371373706e-04,0.849905,0.448857,-0.030160,9.247769e-01,1.016508e+00,0.909758,9.316611e-01,9.447867e-01
11,Q,22,30,1.778279410e-04,0.913831,0.348535,-0.032685,7.506255e-01,7.327247e-01,1.024431,7.498543e-01,7.583027e-01
11,Q,22,31,1.333521432e-04,0.950977,0.266509,0.151668,4.886157e-01,5.088069e-01,0.960316,4.891106e-01,4.689564e-01
11,Q,23,0,1.000000000e+00,-0.000141,-0.000114,-0.134345,1.403684e-01,2.440116e-01,0.575253,1.921973e-01,1.921945e-01
11,Q,23,1,7.498942093e-01,-0.000302,-0.000091,-0.424749,1.538085e-01,3.597554e-01,0.427536,2.568130e-01,2.568039e-01
11,Q,23,2,5.623413252e-01,-0.000657,0.000585,-0.373629,1.720874e-01,2.159991e-01,0.796704,1.940577e-01,1.940998e-01
11,Q,23,3,4.216965034e-01,-0.000354,-0.000042,-0.289669,1.398442e-01,2.182344e-01,0.640798,1.790532e-01,1.790511e-01
11,Q,23,4,3.162277660e-01,0.000501,0.000498,0.161012,1.559638e-01,2.185398e-01,0.713663,1.872361e-01,1.872214e-01
11,Q,23,5,2.371373706e-01,-0.000989,0.001734,-0.073798,1.851464e-01,5.601390e-01,0.330536,3.728282e-01,3.728694e-01
11,Q,23,6,1.778279410e-01,-0.000637,0.000035,-0.158436,2.160005e-01,1.946926e-01,1.109444,2.053398e-01,2.053409e-01
11,Q,23,7,1.333521432e-01,-0.000775,0.000062,0.100968,2.203835e-01,1.751608e-01,1.258178,1.977546e-01,1.977534e-01
11,Q,23,8,1.000000000e-01,0.002108,0.001763,0.070765,2.222974e-01,2.257705e-01,0.984617,2.240303e-01,2.240023e-01
11,Q,23,9,7.498942093e-02,-0.002202,0.000644,-0.004212,2.561236e-01,1.790570e-01,1.430403,2.175054e-01,2.175060e-01
11,Q,23,10,5.623413252e-02,-0.004023,0.006479,-0.338838,3.157053e-01,3.061220e-01,1.031305,3.108944e-01,3.115769e-01
11,Q,23,11,4.216965034e-02,-0.000137,0.011576,0.011053,1.593761e-01,1.408429e-01,1.131588,1.501082e-01,1.500890e-01
11,Q,23,12,3.162277660e-02,-0.005526,0.013351,-0.172143,2.872818e-01,2.307705e-01,1.244881,2.588700e-01,2.594618e-01
11,Q,23,13,2.371373706e-02,0.002145,0.020309,-0.059865,1.959951e-01,3.733866e-01,0.524912,2.845006e-01,2.848295e-01
11,Q,23,14,1.778279410e-02,-0.007991,0.025063,0.002893,4.674496e-01,2.440057e-01,1.915732,3.548349e-01,3.548104e-01
11,Q,23,15,1.333521432e-02,-0.017483,0.024473,0.055464,4.931692e-01,4.004809e-01,1.231442,4.460148e-01,4.454116e-01
11,Q,23,16,1.000000000e-02,-0.003392,0.048624,0.183798,3.823516e-01,4.850364e-01,0.788295,4.338681e-01,4.300195e-01
11,Q,23,17,7.498942093e-03,-0.021037,0.007504,-0.005958,4.933175e-01,4.178086e-01,1.180726,4.547688e-01,4.547891e-01
11,Q,23,18,5.623413252e-03,-0.037860,0.065093,0.064153,4.948598e-01,4.824203e-01,1.025786,4.884046e-01,4.863642e-01
11,Q,23,19,4.216965034e-03,-0.058139,0.058002,-0.147810,5.916666e-01,7.308442e-01,0.809566,6.653012e-01,6.709388e-01
11,Q,23,20,3.162277660e-03,0.029071,0.005782,-0.265146,2.373181e-01,1.267191e+00,0.187279,7.372850e-01,7.381257e-01
11,Q,23,21,2.371373706e-03,-0.029757,0.201586,0.003964,4.597536e-01,5.067502e-01,0.907259,4.839512e-01,4.835655e-01
11,Q,23,22,1.778279410e-03,0.115461,0.063392,-0.044453,6.394653e-01,4.978198e-01,1.284532,5.768198e-01,5.784098e-01
11,Q,23,23,1.333521432e-03,-0.134071,0.058145,0.064791,4.501833e-01,4.713592e-01,0.955075,4.621908e-01,4.604554e-01
11,Q,23,24,1.000000000e-03,-0.199597,0.385077,0.069940,7.413843e-01,7.844790e-01,0.945066,7.672325e-01,7.466932e-01
11,Q,23,25,7.498942093e-04,0.022292,0.650353,-0.106013,6.786421e-01,4.525988e-01,1.499434,5.681399e-01,6.063505e-01
11,Q,23,26,5.623413252e-04,0.322370,0.724679,0.087257,1.014490e+00,6.248437e-01,1.623590,8.824721e-01,8.321273e-01
11,Q,23,27,4.216965034e-04,0.571593,0.669410,-0.189432,1.080199e+00,7.349998e-01,1.469659,1.006256e+00,1.119246e+00
11,Q,23,28,3.162277660e-04,0.742743,0.562238,0.174818,5.545944e-01,5.277398e-01,1.050886,5.511401e-01,4.979656e-01
11,Q,23,29,2.371373706e-04,0.849905,0.448857,-0.146117,8.356143e-01,9.537966e-01,0.876093,8.444836e-01,9.030352e-01
11,Q,23,30,1.778279410e-04,0.913831,0.348535,0.015980,8.226002e-01,5.806215e-01,1.416758,8.121746e-01,8.083256e-01
11,Q,23,31,1.333521432e-04,0.950977,0.266509,0.076807,4.400713e-01,4.443998e-01,0.990260,4.401774e-01,4.311251e-01
11,Q,24,0,1.000000000e+00,-0.000141,-0.000114,-0.144161,3.685025e-01,4.191167e-01,0.879236,3.938132e-01,3.938067e-01
11,Q,24,1,7.498942093e-01,-0.000302,-0.000091,0.350844,4.433223e-01,3.111459e-01,1.424805,3.772142e-01,3.772261e-01
11,Q,24,2,5.623413252e-01,-0.000657,0.000585,-0.058482,2.989063e-01,2.252250e-01,1.327146,2.620414e-01,2.620503e-01
11,Q,24,3,4.216965034e-01,-0.000354,-0.000042,0.262371,1.373433e-01,1.726567e-01,0.795471,1.550063e-01,1.550080e-01
11,Q,24,4,3.162277660e-01,0.000501,0.000498,0.504059,1.801783e-01,2.561926e-01,0.703293,2.181664e-01,2.181125e-01
11,Q,24,5,2.371373706e-01,-0.000989,0.001734,0.139862,2.552076e-01,3.422909e-01,0.745587,2.987923e-01,2.987206e-01
11,Q,24,6,1.778279410e-01,-0.000637,0.000035,-0.121515,1.982466e-01,1.077329e-01,1.840167,1.529610e-01,1.529616e-01
11,Q,24,7,1.333521432e-01,-0.000775,0.000062,-0.162794,1.857398e-01,2.491168e-01,0.745593,2.174529e-01,2.174551e-01
11,Q,24,8,1.000000000e-01,0.002108,0.001763,0.103629,1.542755e-01,3.074817e-01,0.501739,2.307171e-01,2.306773e-01
11,Q,24,9,7.498942093e-02,-0.002202,0.000644,-0.002493,3.245300e-01,2.572785e-01,1.261396,2.908302e-01,2.908307e-01
11,Q,24,10,5.623413252e-02,-0.004023,0.006479,-0.134073,3.568657e-01,4.172993e-01,0.855179,3.872041e-01,3.875393e-01
11,Q,24,11,4.216965034e-02,-0.000137,0.011576,0.127595,1.061229e-01,1.128563e-01,0.940337,1.094901e-01,1.093284e-01
11,Q,24,12,3.162277660e-02,-0.005526,0.013351,-0.048950,3.638562e-01,2.345753e-01,1.551128,2.988586e-01,2.990495e-01
11,Q,24,13,2.371373706e-02,0.002145,0.020309,0.157049,2.782968e-01,3.287962e-01,0.846411,3.034923e-01,3.025275e-01
11,Q,24,14,1.778279410e-02,-0.007991,0.025063,0.009753,2.748956e-01,3.639392e-01,0.755334,3.197732e-01,3.196958e-01
11,Q,24,15,1.333521432e-02,-0.017483,0.024473,0.037167,3.901770e-01,3.547559e-01,1.099846,3.721568e-01,3.718184e-01
11,Q,24,16,1.000000000e-02,-0.003392,0.048624,-0.117137,1.759423e-01,2.962387e-01,0.593921,2.362945e-01,2.375948e-01
11,Q,24,17,7.498942093e-03,-0.021037,0.007504,-0.121815,6.589509e-01,1.582690e-01,4.163488,4.033435e-01,4.036387e-01
11,Q,24,18,5.623413252e-03,-0.037860,0.065093,0.048540,4.205432e-01,2.901587e-01,1.449356,3.528828e-01,3.517791e-01
11,Q,24,19,4.216965034e-03,-0.058139,0.058002,0.057000,4.015965e-01,3.155119e-01,1.272841,3.560518e-01,3.548749e-01
11,Q,24,20,3.162277660e-03,0.029071,0.005782,0.180627,4.297422e-01,2.961144e-01,1.451271,3.648706e-01,3.644981e-01
11,Q,24,21,2.371373706e-03,-0.029757,0.201586,-0.179568,1.763823e-01,8.939541e-01,0.197306,5.458445e-01,5.602184e-01
11,Q,24,22,1.778279410e-03,0.115461,0.063392,-0.024292,2.214852e-01,2.954202e-01,0.749729,2.541844e-01,2.545783e-01
11,Q,24,23,1.333521432e-03,-0.134071,0.058145,0.078682,3.741151e-01,2.798936e-01,1.336633,3.206882e-01,3.192077e-01
11,Q,24,24,1.000000000e-03,-0.199597,0.385077,0.130477,5.046078e-01,4.372421e-01,1.154069,4.642020e-01,4.406015e-01
11,Q,24,25,7.498942093e-04,0.022292,0.650353,0.241364,5.862209e-01,4.793335e-01,1.222992,5.339686e-01,4.507594e-01
11,Q,24,26,5.623413252e-04,0.322370,0.724679,-0.063380,4.721473e-01,3.317789e-01,1.423078,4.245883e-01,4.427670e-01
11,Q,24,27,4.216965034e-04,0.571593,0.669410,0.105234,4.266829e-01,6.178349e-01,0.690610,4.676283e-01,4.314591e-01
11,Q,24,28,3.162277660e-04,0.742743,0.562238,-0.176453,3.565805e-01,7.519484e-01,0.474209,4.074361e-01,4.588075e-01
11,Q,24,29,2.371373706e-04,0.849905,0.448857,0.028305,5.926429e-01,7.437127e-01,0.796871,6.039803e-01,5.955457e-01
11,Q,24,30,1.778279410e-04,0.913831,0.348535,-0.043022,7.456818e-01,4.408574e-01,1.691435,7.325485e-01,7.411459e-01
11,Q,24,31,1.333521432e-04,0.950977,0.266509,0.066430,5.771804e-01,6.619980e-01,0.871876,5.792594e-01,5.683157e-01
11,Q,25,0,1.000000000e+00,-0.000141,-0.000114,-0.058752,1.780401e-01,9.677953e-02,1.839647,1.374041e-01,1.374032e-01
11,Q,25,1,7.498942093e-01,-0.000302,-0.000091,-0.047647,1.201677e-01,1.047428e-01,1.147265,1.124529e-01,1.124525e-01
11,Q,25,2,5.623413252e-01,-0.000657,0.000585,-0.244042,1.041765e-01,6.367188e-02,1.636146,8.391087e-02,8.392250e-02
11,Q,25,3,4.216965034e-01,-0.000354,-0.000042,0.198266,3.403715e-01,1.889631e-01,1.801260,2.646405e-01,2.646426e-01
11,Q,25,4,3.162277660e-01,0.000501,0.000498,0.135714,1.206425e-01,6.766611e-02,1.782909,9.416757e-02,9.416147e-02
11,Q,25,5,2.371373706e-01,-0.000989,0.001734,-0.116675,9.439309e-02,9.810738e-02,0.962140,9.625207e-02,9.627155e-02
11,Q,25,6,1.778279410e-01,-0.000637,0.000035,-0.321498,1.951733e-01,2.568542e-01,0.759860,2.260334e-01,2.260359e-01
11,Q,25,7,1.333521432e-01,-0.000775,0.000062,-0.244970,1.230672e-01,1.043892e-01,1.178927,1.137210e-01,1.137227e-01
11,Q,25,8,1.000000000e-01,0.002108,0.001763,0.073220,1.958488e-01,2.356277e-01,0.831179,2.156963e-01,2.156686e-01
11,Q,25,9,7.498942093e-02,-0.002202,0.000644,-0.166236,1.364000e-01,1.448943e-01,0.941376,1.406565e-01,1.406716e-01
11,Q,25,10,5.623413252e-02,-0.004023,0.006479,-0.249984,1.718978e-01,1.035314e-01,1.660344,1.375771e-01,1.377932e-01
11,Q,25,11,4.216965034e-02,-0.000137,0.011576,-0.024863,2.206709e-01,2.391310e-01,0.922803,2.299022e-01,2.299683e-01
11,Q,25,12,3.162277660e-02,-0.005526,0.013351,-0.046412,2.705233e-01,2.590205e-01,1.044409,2.647401e-01,2.649042e-01
11,Q,25,13,2.371373706e-02,0.002145,0.020309,0.062760,2.527240e-01,1.754662e-01,1.440300,2.141780e-01,2.139096e-01
11,Q,25,14,1.778279410e-02,-0.007991,0.025063,0.080193,2.130632e-01,2.474132e-01,0.861163,2.303754e-01,2.299139e-01
11,Q,25,15,1.333521432e-02,-0.017483,0.024473,-0.023023,2.788830e-01,3.317427e-01,0.840660,3.057749e-01,3.059463e-01
11,Q,25,16,1.000000000e-02,-0.003392,0.048624,0.099387,3.001283e-01,5.599231e-01,0.536017,4.304663e-01,4.284852e-01
11,Q,25,17,7.498942093e-03,-0.021037,0.007504,-0.221683,7.108455e-01,3.559987e-01,1.996764,5.296896e-01,5.305264e-01
11,Q,25,18,5.623413252e-03,-0.037860,0.065093,0.041704,5.580139e-01,4.728565e-01,1.180092,5.138232e-01,5.124287e-01
11,Q,25,19,4.216965034e-03,-0.058139,0.058002,-0.055184,4.758030e-01,3.930425e-01,1.210564,4.320169e-01,4.334011e-01
11,Q,25,20,3.162277660e-03,0.029071,0.005782,0.088412,5.664924e-01,5.845563e-01,0.969098,5.752618e-01,5.749676e-01
11,Q,25,21,2.371373706e-03,-0.029757,0.201586,-0.412324,3.743812e-01,1.491853e+00,0.250950,9.497435e-01,1.011862e+00
11,Q,25,22,1.778279410e-03,0.115461,0.063392,-0.085370,5.077417e-01,5.411306e-01,0.938298,5.225086e-01,5.253453e-01
